District,Block,School_ID,School_Name,Enroll_2223,Enroll_2324,Enroll_2425,Enroll_2526,Had_Decline,Trough_Year,Trough_Value,Recovery_Amount,Recovery_pct,Recovery_Pattern,Recovery_Strength
ALIGARH,NAGAR ALIGARH,9121306092,GOVERNMENT HIGH SCHOOL BHUJPURA,0,3,27,6,True,2023-24,3,3,100.0,Full Recovery,Strong
BAGHPAT,PILANA,9080702405,MODAL INTER COLLEGE (BOYS) MUKARI ,0,82,115,103,True,2023-24,82,21,25.61,Full Recovery,Strong
BAHRAICH,MIHIN PURVA,9501104811,GIC MADHWAPUR,0,126,310,231,True,2023-24,126,105,83.33,Full Recovery,Strong
BIJNOR,ALLHEPUR(DHAMPUR),9030217601,GOVT MODEL BALIKA INTER COLLEGE ALLHEPUR,0,51,86,73,True,2023-24,51,22,43.14,Full Recovery,Strong
BIJNOR,MOHD.PUR DEVMAL,9030910604,MODEL INTER COLLEGE MOHD DEVMAL ,0,114,219,195,True,2023-24,114,81,71.05,Full Recovery,Strong
DEORIA,BHATPAR RANI,9601100209,SAHEED PREMSAGAR GOVT  GIRLS INTER COLLAGE ,0,95,144,106,True,2023-24,95,11,11.58,Full Recovery,Moderate
DEORIA,RUDRAPUR,9600701204,KRISHAK LET BIRENDRA BAHADAUR GOVT INTER COLLAGE ,0,213,394,382,True,2023-24,213,169,79.34,Full Recovery,Strong
GHAZIABAD,LONI,9090107407,MODEL BALAK INTER COLLEGE,0,74,58,81,True,2024-25,58,23,39.66,Full Recovery,Strong
HAMIRPUR (U.P.),MUSKARA,9380404704,NAVIN GOVT HIGH SCHOOL GUNDELA,0,58,104,96,True,2023-24,58,38,65.52,Full Recovery,Strong
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9064100084,RAJKIYA MODAL INTER COLLEGE TUGHLAKABAD,0,63,34,7,True,2025-26,7,0,0.0,Full Recovery,No Recovery
MAU,MOHAMMADABAD,9620208001,PT DEEN DYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE DEORIA BADI,0,40,176,158,True,2023-24,40,118,295.0,Full Recovery,Strong
PILIBHIT,AMARIA,9210105903,"GOVERNMENT HIGH SCHOOL HARHARPUR HASAN, AMARIYA, PILIBHIT",0,16,30,26,True,2023-24,16,10,62.5,Full Recovery,Strong
PILIBHIT,AMARIA,9210108404,"GOVERNMENT HIGH SCHOOL SARAINI TIRKUNIYA, AMARIYA, PILIBHIT",0,20,28,22,True,2023-24,20,2,10.0,Full Recovery,Weak
RAE BARELI,SHIVGARH,9280505504,GOVT INTER COLLEGE ACHCHHAI RAEBARELI,0,121,131,76,True,2025-26,76,0,0.0,Full Recovery,No Recovery
SAHARANPUR,GANGOH,9010313205,RAJKIYE INTER COLLEGE BEENPUR,0,49,35,49,True,2024-25,35,14,40.0,Full Recovery,Strong
SANT KABIR NAGAR,SANTHA,9562201703,GOVT HIGH SCHOOL MOTIPUR SANTHA SANT KABIR NAGAR,0,10,16,13,True,2023-24,10,3,30.0,Full Recovery,Strong
SANT KABIR NAGAR,SEMARINYAVA,9561701021,GOVT HIGH SCHOOL AGAYA SEMARIYAWA SANT KABIR NAGAR,0,45,63,45,True,2023-24,45,0,0.0,Full Recovery,No Recovery
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741102407,GIC BHANEDA UDDA,0,99,195,186,True,2023-24,99,87,87.88,Full Recovery,Strong
UNNAO,BIGHAPUR,9261501803,GOVERNMENT INTER COLLEGE KHURDHAI,0,25,90,57,True,2023-24,25,32,128.0,Full Recovery,Strong
BAHRAICH,BALHA,9504104925,GOVT GIRLS INTER COLLEGE GURGHUTTA,0,0,130,128,True,2025-26,128,0,0.0,Full Recovery,No Recovery
