District,Block,School_ID,School_Name,C8,C9,C10,C11,C12,Total,Min_Class,Max_Class,Avg_Class_Size,Imbalance_Ratio,Under_Enrolled_Classes,Overcrowded_Classes,Dominant_Class,Class_Strength_Tag
KANPUR DEHAT,DERAPUR,9330301703,GOVT. H.S. SCHOOL DILAULIY KD.,0,35,34,0,0,69,0,35,13.8,35000.0,3,0,Class 9,Ghost Classes
KANPUR DEHAT,JHINJHAK,9330403668,GOVT. INTER COLLEGE TIKKANGAON JHINJHAK KANPUR DEHAT,0,31,30,41,39,141,0,41,28.2,41000.0,1,0,Class 11,Severely Imbalanced
KANPUR DEHAT,JHINJHAK,9330401204,GOVT.H.S.SCHOOL BACHITPURVA K.D.,0,49,48,0,0,97,0,49,19.4,49000.0,3,0,Class 9,Ghost Classes
KANPUR DEHAT,JHINJHAK,9330405910,GOVT.H.S.SCHOOL MANGALPUR K.D.,0,67,65,0,0,132,0,67,26.4,67000.0,3,2,Class 9,Ghost Classes
KANPUR DEHAT,MAITHA,9330708404,GOVT.H.S.SCHOOL RAWATPUR CHAMPATPUR K.D.,0,29,27,0,0,56,0,29,11.2,29000.0,3,0,Class 9,Ghost Classes
KANPUR DEHAT,MALASA,9330607106,GOVT HIGH SCHOOL MALASA,0,24,35,0,0,59,0,35,11.8,35000.0,3,0,Class 10,Ghost Classes
KANPUR DEHAT,MALASA,9330608004,GOVT.H.S.S. PULANDER,0,16,18,0,0,34,0,18,6.8,18000.0,3,0,Class 10,Ghost Classes
KANPUR DEHAT,RAJPUR,9330809203,GOVT.H.S.JAISALPUR,0,32,21,0,0,53,0,32,10.6,32000.0,3,0,Class 9,Ghost Classes
KANPUR DEHAT,RAJPUR,9330808704,GOVT.HIGH SCHOOL BEHMAI,0,26,7,0,0,33,0,26,6.6,26000.0,4,0,Class 9,Ghost Classes
KANPUR DEHAT,RASULABAD,9330914307,GOVT.  HIGHER SECONDARY SCHOOLJOT,0,39,40,0,0,79,0,40,15.8,40000.0,3,0,Class 10,Ghost Classes
KANPUR DEHAT,RASULABAD,9330907717,GOVT.G.I.C.RASULABAD,0,0,28,14,28,70,0,28,14.0,28000.0,2,0,Class 10,Ghost Classes
KANPUR DEHAT,RASULABAD,9330908805,GOVT.GIRLS I.C.SIMRAMAU,0,32,32,35,30,129,0,35,25.8,35000.0,1,0,Class 11,Severely Imbalanced
KANPUR DEHAT,SANDALPUR,9331104705,GOVT.H.S.SCHOOL PINDATHU K.D.,0,19,18,0,0,37,0,19,7.4,19000.0,3,0,Class 9,Ghost Classes
KANPUR DEHAT,SARVANKHERA,9331007921,GOVT. INTER COLLEGE RANIYA KANPUR DEHAT,0,160,101,39,61,361,0,160,72.2,160000.0,1,3,Class 9,Overcrowded
KANPUR DEHAT,SARVANKHERA,9331009804,GOVT.H.S.SCHOOL KERSA,0,42,48,0,0,90,0,48,18.0,48000.0,3,0,Class 10,Ghost Classes
KANPUR NAGAR,BHITERGAON,9340800704,GOVT HIGH SCHOOL KORTHA,0,40,44,0,0,84,0,44,16.8,44000.0,3,0,Class 10,Ghost Classes
KANPUR NAGAR,BIDHNU,9340200109,GIC H S SCHOOL KHERSA,0,115,103,96,111,425,0,115,85.0,115000.0,1,4,Class 9,Overcrowded
KANPUR NAGAR,BILHAUR,9340611801,RAJKIYA HIGH SCHOOL BIBPUR BILHAUR,0,75,87,0,0,162,0,87,32.4,87000.0,3,2,Class 10,Ghost Classes
KANPUR NAGAR,BILHAUR,9340602306,"RAJKIYA HIGH SCHOOL, RADHAN BILHAUR",0,32,21,0,0,53,0,32,10.6,32000.0,3,0,Class 9,Ghost Classes
KANPUR NAGAR,CHAUBEPUR,9340404805,GOVT HIGH SCHOOL RAI GOPALPUR,0,60,51,0,0,111,0,60,22.2,60000.0,3,0,Class 9,Ghost Classes
KANPUR NAGAR,GHATAMPUR,9340907956,GOVERNMENT GIRLS HIGHER SECONDARY SCHOOL,47,122,110,114,89,482,47,122,96.4,2.6,0,4,Class 9,Overcrowded
KANPUR NAGAR,GHATAMPUR,9340901903,GOVT HIGH SCHOOL,0,40,23,0,0,63,0,40,12.6,40000.0,3,0,Class 9,Ghost Classes
KANPUR NAGAR,GHATAMPUR,9340912902,GOVT HIGH SCHOOL KASIMPUR,0,33,29,0,0,62,0,33,12.4,33000.0,3,0,Class 9,Ghost Classes
KANPUR NAGAR,KAKWAN,9340701803,GOVT HIGH SCHOOL UTTANPUR,0,40,37,0,0,77,0,40,15.4,40000.0,3,0,Class 9,Ghost Classes
KANPUR NAGAR,KALYANPUR,9340303711,GOVT HIGH SCHOOL,0,60,49,0,0,109,0,60,21.8,60000.0,3,0,Class 9,Ghost Classes
KANPUR NAGAR,KALYANPUR,9340301105,GOVT HIGH SCHOOL BAIKUNTHPUR,0,94,90,0,0,184,0,94,36.8,94000.0,3,2,Class 9,Ghost Classes
KANPUR NAGAR,KALYANPUR,9340302810,GOVT. HIGH SCHOOL BHAUTI,0,204,205,244,251,904,0,251,180.8,251000.0,1,4,Class 12,Overcrowded
KANPUR NAGAR,KALYANPUR,9340300618,IC GGIC SINGHPUR,24,73,79,67,126,369,24,126,73.8,5.25,0,4,Class 12,Overcrowded
KANPUR NAGAR,PATARA,9341009102,GOVT HIGH SCHOOL KAKRAHIYA,0,41,60,0,0,101,0,60,20.2,60000.0,3,0,Class 10,Ghost Classes
KANPUR NAGAR,PATARA,9341005107,GOVT. HIGH SCHOOL JAHANGIRABAD,0,54,43,0,0,97,0,54,19.4,54000.0,3,0,Class 9,Ghost Classes
KANPUR NAGAR,PREMNAGAR,9341112602,GOVT. BALIKA I.C. CHUNNIGANJ,93,94,102,123,140,552,93,140,110.4,1.51,0,5,Class 12,Overcrowded
KANPUR NAGAR,PREMNAGAR,9341400144,GOVT. INTER COLLEGE,31,57,74,65,83,310,31,83,62.0,2.68,0,3,Class 12,Overcrowded
KANPUR NAGAR,SARSAUL,9340102922,G.G.I.C.,10,61,36,22,60,189,10,61,37.8,6.1,0,1,Class 9,Severely Imbalanced
KANPUR NAGAR,SARSAUL,9340101506,GOVT HIGH SCHOOL TILSAHRI BUJURG,0,30,30,0,0,60,0,30,12.0,30000.0,3,0,Class 9,Ghost Classes
KANPUR NAGAR,SHASTRI NAGAR,9341500180,GOVT. GIRLS INTER COLLEGE VIJAY NAGAR,21,44,44,57,79,245,21,79,49.0,3.76,0,1,Class 12,Imbalanced
KANPUR NAGAR,SHIVRAJPUR,9340500805,GOVT HIGH SCHOOL BEERA MAU,0,65,40,0,0,105,0,65,21.0,65000.0,3,1,Class 9,Ghost Classes
KASGANJ,AMAPUR,9720208703,GOVERNMENT HIGHSCHOOL NAGLA YADKARAN ANMAPUR KASGANJ,0,66,73,0,0,139,0,73,27.8,73000.0,3,2,Class 10,Ghost Classes
KASGANJ,AMAPUR,9720210607,Pt Deendayal Upadhyay Govt Model Inter College Tharachitra,85,132,99,126,100,542,85,132,108.4,1.55,0,5,Class 9,Overcrowded
KASGANJ,GANJ DUNDWARA,9720406208,GOVERNMENT HIGHSCHOOL KADARGANJ KHAM,0,34,30,0,0,64,0,34,12.8,34000.0,3,0,Class 9,Ghost Classes
KASGANJ,GANJ DUNDWARA,9720406703,GOVERNMENT HIGHSCHOOL RASOOLPUR ARAURA,0,34,25,0,0,59,0,34,11.8,34000.0,3,0,Class 9,Ghost Classes
KASGANJ,GANJ DUNDWARA,9720407303,Pt Deendayal Upadhyay Govt Model Inter College Labhed,71,48,46,59,83,307,46,83,61.4,1.8,0,2,Class 12,Overcrowded
KASGANJ,KASGANJ,9720700103,Govt. High School Bhitona,0,70,59,0,0,129,0,70,25.8,70000.0,3,1,Class 9,Ghost Classes
KASGANJ,KASGANJ (URBAN),9721901301,GOV.GIRL INTER COLLEGE,157,382,339,358,400,1636,157,400,327.2,2.55,0,5,Class 12,Overcrowded
KASGANJ,PATIYALI,9721002619,GOVERNMENT GIRLS INTER COL.,24,59,87,77,94,341,24,94,68.2,3.92,0,3,Class 12,Overcrowded
KASGANJ,PATIYALI,9721002635,GOVERNMENT INTER COLLAGE THANA DARIYAVGANJ,76,25,47,64,19,231,19,76,46.2,4.0,0,2,Class 8,Overcrowded
KASGANJ,PATIYALI,9721009103,Govt. High School Bahora,0,58,52,0,0,110,0,58,22.0,58000.0,3,0,Class 9,Ghost Classes
KASGANJ,PATIYALI,9721009433,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE BHARGAIN ,26,56,72,48,44,246,26,72,49.2,2.77,0,1,Class 10,Imbalanced
KASGANJ,SAHAVAR,9721105502,Pt Deendayal Upadhyay Govt Model Inter College Alauddinpur,114,196,178,154,116,758,114,196,151.6,1.72,0,5,Class 9,Overcrowded
KASGANJ,SORON,9721501608,GOVERNMENT HIGHSCHOOL NAMAINI KASGANJ,0,61,64,0,0,125,0,64,25.0,64000.0,3,2,Class 10,Ghost Classes
KASGANJ,SORON,9721509904,GOVERNMENT INTER COLLEGE KASGANJ,29,94,58,53,74,308,29,94,61.6,3.24,0,2,Class 9,Overcrowded
KASGANJ,SORON,9721508305,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE TIMBARPUR,43,57,54,45,38,237,38,57,47.4,1.5,0,0,Class 9,Balanced
KAUSHAMBI,CHAYAL,9440702303,RAJKIYA HIGH SCHOOL MAHARAJ KA PURA CHAYAL KAUSHAMBI,0,22,18,0,0,40,0,22,8.0,22000.0,3,0,Class 9,Ghost Classes
KAUSHAMBI,KADA,9440802705,GOVT. GIRLS INTER COLLEGE KARA KAUSHAMBI,15,46,45,37,27,170,15,46,34.0,3.07,0,0,Class 9,Imbalanced
KAUSHAMBI,KADA,9440801803,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE KESARI,9,47,41,19,27,143,9,47,28.6,5.22,1,0,Class 9,Severely Imbalanced
KAUSHAMBI,KADA,9440802713,RAJKIYA HIGH SCHOOL AMIRTAPUR KAUSHAMBI,0,26,33,0,0,59,0,33,11.8,33000.0,3,0,Class 10,Ghost Classes
KAUSHAMBI,KAUSHAMBI,9440200104,RAJKIY HS ARKAMAHAVEERPUR,0,91,49,0,0,140,0,91,28.0,91000.0,3,1,Class 9,Ghost Classes
KAUSHAMBI,KAUSHAMBI,9440205204,RAJKIYA  HIGH SCHOOL DHOKSAHA KAUSHAMBI,0,50,39,0,0,89,0,50,17.8,50000.0,3,0,Class 9,Ghost Classes
KAUSHAMBI,MANJHANPUR,9440112201,RAJKIYA H.S.S PINDARA SAHAWANPUR,0,8,6,0,0,14,0,8,2.8,8000.0,5,0,Class 9,Ghost Classes
KAUSHAMBI,MANJHANPUR,9440109208,RAJKIYA HIGH SCHOOL TEWAN MANJHANPUR KAUSHAMBI,0,43,30,0,0,73,0,43,14.6,43000.0,3,0,Class 9,Ghost Classes
KAUSHAMBI,MANJHANPUR,9440100219,RAJKIYA INTER COLLEGE  OSA MANJHANPUR KAUSHAMBI,36,69,88,48,27,268,27,88,53.6,3.26,0,2,Class 10,Overcrowded
KAUSHAMBI,MURATGANJ,9440605503,GOVERNMENT HIGH SCHOOL PALHANA KACHHAR MURATGANJ KAUSHAMBI,0,130,105,0,0,235,0,130,47.0,130000.0,3,2,Class 9,Ghost Classes
KAUSHAMBI,MURATGANJ,9440602403,RAJKIYA HIGH SCHOOL PANSAUR MURATGANJ KAUSHAMBI,0,41,26,0,0,67,0,41,13.4,41000.0,3,0,Class 9,Ghost Classes
KAUSHAMBI,MURATGANJ,9440602503,RAJKIYA HIGH SCHOOL RASOOLPUR BADLEY,0,73,52,0,0,125,0,73,25.0,73000.0,3,1,Class 9,Ghost Classes
KAUSHAMBI,NEWADA,9440405504,RAJKIY HS MISHRAPU DAHIYA,0,95,103,0,0,198,0,103,39.6,103000.0,3,2,Class 10,Ghost Classes
KAUSHAMBI,NEWADA,9440407004,RAJKIYA HIGH SCHOOL SHERGARH NEWADA KAUSHAMBI,0,28,15,0,0,43,0,28,8.6,28000.0,3,0,Class 9,Ghost Classes
KAUSHAMBI,SARSAWAN,9440504913,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE PURAB SHARIRA,26,53,75,39,88,281,26,88,56.2,3.38,0,2,Class 12,Overcrowded
KAUSHAMBI,SARSAWAN,9440500105,R.HIGH SCHOOL LOUDHNA SARSWANA KAUSHAMBI,0,36,16,0,0,52,0,36,10.4,36000.0,3,0,Class 9,Ghost Classes
KAUSHAMBI,SARSAWAN,9440508204,RAJKIY HS MAHEWAGHAT,0,40,24,0,0,64,0,40,12.8,40000.0,3,0,Class 9,Ghost Classes
KAUSHAMBI,SARSAWAN,9440512601,RAJKIYA H.S. LODHAN KA PURA,0,25,40,0,0,65,0,40,13.0,40000.0,3,0,Class 10,Ghost Classes
KAUSHAMBI,SIRATHU,9440309823,GOVT. GIRLS INTER COLLEGE SIRATHU KAUSHAMBI,22,51,31,37,46,187,22,51,37.4,2.32,0,0,Class 9,Imbalanced
KAUSHAMBI,SIRATHU,9440305205,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE DEVKHARPUR,50,177,160,124,68,579,50,177,115.8,3.54,0,4,Class 9,Overcrowded
KAUSHAMBI,SIRATHU,9440302204,R.HIGH SCHOOL AFJALPURWARI,0,11,18,0,0,29,0,18,5.8,18000.0,3,0,Class 10,Ghost Classes
KAUSHAMBI,SIRATHU,9440309304,RAJKIY HIGH SCHOOL BAMAHROULI,0,68,33,0,0,101,0,68,20.2,68000.0,3,1,Class 9,Ghost Classes
KAUSHAMBI,SIRATHU,9440307709,RAJKIYA BALIKA HIGH SCHOOL KASIYA,0,96,102,0,0,198,0,102,39.6,102000.0,3,2,Class 10,Ghost Classes
KAUSHAMBI,SIRATHU,9440307903,RAJKIYA HIGH SCHOOL RALA SIRATHU KAUSHAMBI,0,27,16,0,0,43,0,27,8.6,27000.0,3,0,Class 9,Ghost Classes
KAUSHAMBI,SIRATHU,9440303407,RAJKIYA HIGH SCHOOL RAMPUR DHAMAWAN SIRATHU,0,38,7,0,0,45,0,38,9.0,38000.0,4,0,Class 9,Ghost Classes
KHERI,BANKEGANJ,9231508806,GOV GIRLS INTER COLLEGE KUKRA,39,58,20,43,33,193,20,58,38.6,2.9,0,0,Class 9,Imbalanced
KHERI,BANKEGANJ,9231506303,GOVT INTER COLLEGE SALAVAT NAGAR,1,85,77,34,7,204,1,85,40.8,84.92,2,2,Class 9,Ghost Classes
KHERI,BANKEGANJ,9231508803,GOVT. H S KUKARA,0,33,33,0,0,66,0,33,13.2,33000.0,3,0,Class 9,Ghost Classes
KHERI,BANKEGANJ,9231502613,KGBV SEC.,0,52,49,0,0,101,0,52,20.2,52000.0,3,0,Class 9,Ghost Classes
KHERI,BEHJAM,9230211803,GOVT.H.S. GYAN SINGH PURWA,0,50,31,0,0,81,0,50,16.2,50000.0,3,0,Class 9,Ghost Classes
KHERI,BIJUA,9230111602,GOVT. H S MAJHAURA,0,42,42,0,0,84,0,42,16.8,42000.0,3,0,Class 9,Ghost Classes
KHERI,BIJUA,9230113301,GOVT. H.S. FAIAJAL NAGAR GARNT,0,86,65,0,0,151,0,86,30.2,86000.0,3,2,Class 9,Ghost Classes
KHERI,DHAURAHARA,9230300309,GOVT HS WALI,0,144,110,0,0,254,0,144,50.8,144000.0,3,2,Class 9,Ghost Classes
KHERI,DHAURAHARA,9230300102,GOVT. INTER COLEGE.DHAURAHARA,36,218,194,180,188,816,36,218,163.2,6.06,0,4,Class 9,Overcrowded
KHERI,DHAURAHARA,9230300103,GOVT.GIRLS INTER COLLEGE DHAURAHARA,60,193,156,133,168,710,60,193,142.0,3.22,0,4,Class 9,Overcrowded
KHERI,DHAURAHARA,9230305601,Govt. Girls.H.S.ADLISHPUR,0,124,95,0,0,219,0,124,43.8,124000.0,3,2,Class 9,Ghost Classes
KHERI,ISANAGAR,9230402403,GOVT.H.S. JETHARA,0,72,57,0,0,129,0,72,25.8,72000.0,3,1,Class 9,Ghost Classes
KHERI,ISANAGAR,9230409501,Govt. High School sarpatha,0,95,96,0,0,191,0,96,38.2,96000.0,3,2,Class 10,Ghost Classes
KHERI,ISANAGAR,9230402906,Govt.H.S lakhun,0,158,57,0,0,215,0,158,43.0,158000.0,3,1,Class 9,Ghost Classes
KHERI,ISANAGAR,9230402905,govt.H.S iswara,0,38,36,0,0,74,0,38,14.8,38000.0,3,0,Class 9,Ghost Classes
KHERI,ISANAGAR,9230402904,govt.h.s hasan pur katauli,0,152,96,0,0,248,0,152,49.6,152000.0,3,2,Class 9,Ghost Classes
KHERI,KUMBHI-GOLA,9230509103,GOVT HS AHMAD NAGAR,0,121,76,0,0,197,0,121,39.4,121000.0,3,2,Class 9,Ghost Classes
KHERI,KUMBHI-GOLA,9230510410,GOVT HS AJAN,0,108,89,0,0,197,0,108,39.4,108000.0,3,2,Class 9,Ghost Classes
KHERI,KUMBHI-GOLA,9230513702,GOVT HS GANESH PUR,0,75,65,0,0,140,0,75,28.0,75000.0,3,2,Class 9,Ghost Classes
KHERI,KUMBHI-GOLA,9230500204,GOVT HS MAGDAPUR,0,74,79,0,0,153,0,79,30.6,79000.0,3,2,Class 10,Ghost Classes
KHERI,KUMBHI-GOLA,9230503403,GOVT HS MOHAMMADBAD,0,57,36,0,0,93,0,57,18.6,57000.0,3,0,Class 9,Ghost Classes
KHERI,LAKHIMPUR,9230600213,GOVT.GIRLS I.C.KHIRI TOWN,48,99,95,97,105,444,48,105,88.8,2.19,0,4,Class 12,Overcrowded
KHERI,LMP,9231600237,GOVT.GIRLS I.C.LAKHIMPR KHIRI,67,194,183,223,258,925,67,258,185.0,3.85,0,5,Class 12,Overcrowded
KHERI,LMP,9231600236,GOVT.I.C.LAKHIMPR KHIRI,35,147,171,186,249,788,35,249,157.6,7.11,0,4,Class 12,Overcrowded
KHERI,MITAULI,9230814203,GOVT. H.S CHURAIPURWA,0,46,28,0,0,74,0,46,14.8,46000.0,3,0,Class 9,Ghost Classes
KHERI,MITAULI,9230810404,GOVT. H.S. NAKARA,0,35,46,0,0,81,0,46,16.2,46000.0,3,0,Class 10,Ghost Classes
KHERI,MITAULI,9230816704,GOVT.H.S. BHEEKHAM PUR,0,67,77,0,0,144,0,77,28.8,77000.0,3,2,Class 10,Ghost Classes
KHERI,MITAULI,9230811906,GOVT.H.S. KAKARHA,0,52,29,0,0,81,0,52,16.2,52000.0,3,0,Class 9,Ghost Classes
KHERI,MOHAMMADI,9230700403,GOVT.H.S. VAIADA,0,53,38,0,0,91,0,53,18.2,53000.0,3,0,Class 9,Ghost Classes
KHERI,MOHAMMADI,9230701503,GOVT.H.S.JAITI,0,39,65,0,0,104,0,65,20.8,65000.0,3,1,Class 10,Ghost Classes
KHERI,MOM,9231801503,GOVT GIRLS INTER COLLEGE MOHAMMADI KHERI,0,133,94,64,60,351,0,133,70.2,133000.0,1,3,Class 9,Overcrowded
KHERI,NAKAHA,9231006203,GOVT HS KATKUSUMA,0,58,68,0,0,126,0,68,25.2,68000.0,3,1,Class 10,Ghost Classes
KHERI,NAKAHA,9231008402,GOVT.I.C. SHARDA NAGAR,108,183,120,148,142,701,108,183,140.2,1.69,0,5,Class 9,Overcrowded
KHERI,NIGHASAN,9230905404,GOVT. GIRLS H.S NAUBANA,0,55,41,0,0,96,0,55,19.2,55000.0,3,0,Class 9,Ghost Classes
KHERI,NIGHASAN,9230904603,GOVT. H. S. KHAIRI GARH,0,76,87,0,0,163,0,87,32.6,87000.0,3,2,Class 10,Ghost Classes
KHERI,NIGHASAN,9230900505,GOVT. H.S. NAURANGABAD FARM,0,41,15,0,0,56,0,41,11.2,41000.0,3,0,Class 9,Ghost Classes
KHERI,NIGHASAN,9230906809,GOVT.GIRL INTER COLLAGE NIGHASAN,49,107,120,94,119,489,49,120,97.8,2.45,0,4,Class 10,Overcrowded
KHERI,NIGHASAN,9230908505,GOVT.H.S.CHEDIYAPATIYA,0,100,69,0,0,169,0,100,33.8,100000.0,3,2,Class 9,Ghost Classes
KHERI,NIGHASAN,9230904815,Pt Deen Dayal upadhyayGovt model Inter college Ludhauri Nighsan,72,67,59,50,69,317,50,72,63.4,1.44,0,3,Class 8,Overcrowded
KHERI,PALIYA,9231101902,G.H.S. BHUDA PALIYA KHERI,0,52,49,0,0,101,0,52,20.2,52000.0,3,0,Class 9,Ghost Classes
KHERI,PALIYA,9231104203,G.V.H.S.S. RANINAGAR PALIYA KHERI,0,25,35,0,0,60,0,35,12.0,35000.0,3,0,Class 10,Ghost Classes
KHERI,PALIYA,9231106503,GOV.H.S.S TIKONA FORM,0,58,47,0,0,105,0,58,21.0,58000.0,3,0,Class 9,Ghost Classes
KHERI,PALIYA,9231104302,GOVT INTER COOLEGE SEMARI,47,201,240,258,198,944,47,258,188.8,5.49,0,4,Class 11,Overcrowded
KHERI,PALIYA,9231101303,GOVT. H.S. VISHEN PURI,0,96,90,0,0,186,0,96,37.2,96000.0,3,2,Class 9,Ghost Classes
KHERI,PASGAWAN,9231400303,GOVT INTER COLLEGE DHAKHIYA DEVI,40,72,78,51,36,277,36,78,55.4,2.17,0,2,Class 10,Overcrowded
KHERI,PASGAWAN,9231408205,GOVT.H.S.UCHAULIYA,0,45,46,0,0,91,0,46,18.2,46000.0,3,0,Class 10,Ghost Classes
KHERI,PHOOL BEHAR,9231203816,GOV GIRLS INTER COLLEGE PHOOLBEHAR,38,77,77,35,39,266,35,77,53.2,2.2,0,2,Class 9,Overcrowded
KHERI,PHOOL BEHAR,9231203003,GOVT HS GOOM,0,53,57,0,0,110,0,57,22.0,57000.0,3,0,Class 10,Ghost Classes
KHERI,PHOOL BEHAR,9231211202,GOVT HS HINDOLNA,0,101,78,0,0,179,0,101,35.8,101000.0,3,2,Class 9,Ghost Classes
KHERI,PHOOL BEHAR,9231204504,GOVT HS MUKUNDA,0,38,28,0,0,66,0,38,13.2,38000.0,3,0,Class 9,Ghost Classes
KHERI,PHOOL BEHAR,9231202503,"GOVT. H.S., PIPRI CHOURAHA",0,213,159,0,0,372,0,213,74.4,213000.0,3,2,Class 9,Ghost Classes
KHERI,RAMIYA BEHAR,9231305304,GOVT HS KRISHNA NAGAR COLONY,0,138,102,0,0,240,0,138,48.0,138000.0,3,2,Class 9,Ghost Classes
KHERI,RAMIYA BEHAR,9231307002,GOVT HS PRATAP PUR,0,149,30,0,0,179,0,149,35.8,149000.0,3,1,Class 9,Ghost Classes
KHERI,RAMIYA BEHAR,9231305506,GOVT HS TELIYAR,0,51,43,0,0,94,0,51,18.8,51000.0,3,0,Class 9,Ghost Classes
KUSHINAGAR,DUDAHI,9591205405,RAJKIYA U.M.V. NARAHWADIH,0,1,21,0,0,22,0,21,4.4,21000.0,4,0,Class 10,Ghost Classes
KUSHINAGAR,HATA,9590607408,GOV. GIRLS I.C. HATA,57,128,161,135,135,616,57,161,123.2,2.82,0,4,Class 10,Overcrowded
KUSHINAGAR,HATA,9590601503,RAJKIYA U.M.V. PARSAHWA,0,16,5,0,0,21,0,16,4.2,16000.0,4,0,Class 9,Ghost Classes
KUSHINAGAR,KASIA,9590803322,GOVT. INTER COLLEGE KUDWA DILIPNAGAR,0,24,42,16,0,82,0,42,16.4,42000.0,2,0,Class 10,Ghost Classes
KUSHINAGAR,KHADDA,9590305003,PT DEENDAYAL UPADHYAY GOVT MODEL IC MISRAULI,14,75,51,40,42,222,14,75,44.4,5.36,0,1,Class 9,Severely Imbalanced
KUSHINAGAR,KHADDA,9590308203,RAJKIYA INTER COLLEGE TURKAHA KHADDA,0,20,16,5,8,49,0,20,9.8,20000.0,3,0,Class 9,Ghost Classes
KUSHINAGAR,KHADDA,9590308303,RAJKIYA U.M.V. BUDHWA JUNGLE,0,33,29,0,0,62,0,33,12.4,33000.0,3,0,Class 9,Ghost Classes
KUSHINAGAR,KHADDA,9590302306,RAJKIYA U.M.V. KATAIE BHARPURWA,0,44,43,0,0,87,0,44,17.4,44000.0,3,0,Class 9,Ghost Classes
KUSHINAGAR,KHADDA,9590306304,RAJKIYA U.M.V. SARANG CHHAPARA,0,42,36,0,0,78,0,42,15.6,42000.0,3,0,Class 9,Ghost Classes
KUSHINAGAR,KHADDA,9590306605,RAJKIYA U.M.V. SISWA GOPAL,0,4,29,0,0,33,0,29,6.6,29000.0,4,0,Class 10,Ghost Classes
KUSHINAGAR,MOTICHAK,9590702809,GOVT. H.S.S. NARAYANPUR,0,39,33,0,0,72,0,39,14.4,39000.0,3,0,Class 9,Ghost Classes
KUSHINAGAR,NAURANGIYA,9591403311,PT DEENDAYAL UPADHYAY GOVT MODEL IC MANDAR VINDWALIYA,21,32,44,17,8,122,8,44,24.4,5.5,1,0,Class 10,Severely Imbalanced
KUSHINAGAR,PADARAUNA,9590104703,RAJKIYA U.M.V. MOTILALHA,0,52,60,0,0,112,0,60,22.4,60000.0,3,0,Class 10,Ghost Classes
KUSHINAGAR,PADRAUNA (URBAN),9591501031,RAJKIYA BALIKA INTERMEDIATE COLLEGE PADRAUNA,30,59,70,41,58,258,30,70,51.6,2.33,0,1,Class 10,Imbalanced
KUSHINAGAR,RAMKOLA,9590503505,RAJKIYA U.M.V. BARWA MAHADEVA,0,41,25,0,0,66,0,41,13.2,41000.0,3,0,Class 9,Ghost Classes
KUSHINAGAR,SEORAHI,9591102105,PT DEENDAYAL UPADHYAY GOVT MODEL IC MATHIYA SHRIRAM,15,148,26,70,48,307,15,148,61.4,9.87,0,2,Class 9,Overcrowded
KUSHINAGAR,SEORAHI,9591104302,RAJKIYA K.U.M.V. SEORAHI,5,20,25,8,20,78,5,25,15.6,5.0,2,0,Class 10,Ghost Classes
KUSHINAGAR,SEORAHI,9591108603,RAJKIYA U.M.V. JUNGALI PATTI,0,20,29,0,0,49,0,29,9.8,29000.0,3,0,Class 10,Ghost Classes
KUSHINAGAR,SEORAHI,9591103304,RAJKIYA U.M.V. SARYA KHURD,0,61,52,0,0,113,0,61,22.6,61000.0,3,1,Class 9,Ghost Classes
KUSHINAGAR,TAMKUHI,9591002104,RAJKIYA U.M.V. BASDILA PANDEY,0,133,115,0,0,248,0,133,49.6,133000.0,3,2,Class 9,Ghost Classes
KUSHINAGAR,VISHUNPURA,9591307307,RAJKIYA INTERMEDIATE COLLEGE MANIKAURA VISHUNPURA,12,17,39,13,12,93,12,39,18.6,3.25,0,0,Class 10,Imbalanced
KUSHINAGAR,VISHUNPURA,9591304205,RAJKIYA U.M.V. BABUIYA HARPUR,0,48,44,0,0,92,0,48,18.4,48000.0,3,0,Class 9,Ghost Classes
LALITPUR,BAR,9370105203,GHS BANAUNI,0,47,51,0,0,98,0,51,19.6,51000.0,3,0,Class 10,Ghost Classes
LALITPUR,BAR,9370107003,GHS NAGARA,0,69,74,0,0,143,0,74,28.6,74000.0,3,2,Class 10,Ghost Classes
LALITPUR,BAR,9370102604,GHS VASTRAWAN,0,60,43,0,0,103,0,60,20.6,60000.0,3,0,Class 9,Ghost Classes
LALITPUR,BAR,9370103803,GOVT HIGH SCHOOL VEER,0,39,68,0,0,107,0,68,21.4,68000.0,3,1,Class 10,Ghost Classes
LALITPUR,BAR,9370107806,GOVT INTER COLLEGE,62,466,426,169,709,1832,62,709,366.4,11.44,0,5,Class 12,Overcrowded
LALITPUR,BIRDHA,9370201605,GHS DONGRAKALAN,0,62,57,0,0,119,0,62,23.8,62000.0,3,1,Class 9,Ghost Classes
LALITPUR,BIRDHA,9370204003,GHS DUDHAI,0,36,40,0,0,76,0,40,15.2,40000.0,3,0,Class 10,Ghost Classes
LALITPUR,BIRDHA,9370208804,GHS JAMUNDHANAKALAN,0,16,22,0,0,38,0,22,7.6,22000.0,3,0,Class 10,Ghost Classes
