District,Block,School_ID,School_Name,Total_2223,Total_2526,Overall_Growth_pct,Risk_Score,Risk_Level,Decline_flag,Severe_Decline_flag,Low_Continuity_flag,Wide_Enroll_Spread_flag,Low_Enrollment_flag,Volatile_flag,Girls_Decline_flag,Gender_Imbalance_flag,Weak_Continuity_flag,Small_School_flag
ETAWAH,JASWANT NAGAR,9310410923,GOVT INTER COLLEGE DHARWAR ETAWAH,118.0,103,-12.71,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
ETAWAH,SAIFAI,9310601706,AMITAB BACHCHAN GOVT. INTER COLLEGE SAIFAI,146.0,136,-6.85,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
ETAWAH,SAIFAI,9310601708,GOVT UPS HARCHANDERPUR,67.0,111,65.67,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BALRAMPUR,GAINDAS BUZURG,9521700805,GOVT. INTER COLLEGE ITAI RAMPUR,292.0,713,144.18,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SHRAWASTI,HARIHARPUR RANI,9510206205,RAJKIYA HIGH SCHOOL GOTHWA,56.0,180,221.43,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SHRAWASTI,HARIHARPUR RANI,9510209503,RAJKIYA HIGH SCHOOL LAKAHI BENINAGAR,64.0,109,70.31,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BALLIA,MANIAR,9630702404,RAJKIYA U M V BARSARI,47.0,105,123.4,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MAINPURI,GHIROR,9180206802,Late S.R.V.S.YADAV GOVERMENT INTER COLLEGE NAGLA HAAR,84.0,124,47.62,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MAINPURI,GHIROR,9180210215,Pt Deendayal Upadhyay Govt Model Inter College Shahjahanpur,72.0,169,134.72,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
FAIZABAD,MAWAI,9470607608,GOVT INTER COLLEGE SUNBA MAWAI AYODHYA,51.0,272,433.33,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
FAIZABAD,MAYA,9470706504,"GOVERNMENT HIGHER SECONDARY SCHOOL, BENWA",48.0,101,110.42,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
FAIZABAD,MILKIPUR,9471207202,GOVERNMENT SECONDARY SCHOOL GARHA,55.0,132,140.0,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
FAIZABAD,MILKIPUR,9471205909,GOVT INTER COLLEGE TAKSARA MILKIPUR AYODHYA,200.0,645,222.5,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BALLIA,MURLI CHHAPRA,9631701403,RAJKIYA U.M.V TOLA FATEH RAI BALLIA,71.0,100,40.85,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BALLIA,RASARA,9630306503,PT Deendayal Upadhyay Rajkiya Model Inter College Motira Rasra ballia,70.0,135,92.86,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
VARANASI,PINDRA,9670814902,GOVT. HIGH SCHOOL CHITAIEPUR,82.0,121,47.56,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
VARANASI,SEWAPURI,9670404905,GOVT. HIGHSCHOOL LALPUR,78.0,115,47.44,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
AMETHI - CSM NAGAR,JAGDISHPUR,9730104605,GIC MAU ATWARA  JAGDISHPUR AMETHI,,172,,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BAGHPAT,PILANA,9080702405,MODAL INTER COLLEGE (BOYS) MUKARI ,,103,,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KANPUR NAGAR,PREMNAGAR,9341400144,GOVT. INTER COLLEGE,205.0,310,51.22,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BALRAMPUR,BALRAMPUR,9522419701,GOVT HIGH SCHOOL MADHWAJOT,147.0,129,-12.24,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
MATHURA,GOVERDHAN,9140308116,GOVT  BHARTIY  INTER  COLLEGE    ADING,218.0,248,13.76,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
MATHURA,GOVERDHAN,9140303304,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE PADAL,75.0,102,36.0,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MATHURA,MANT,9140707903,GOVT HIGH SCHOOL BHADRAVAN,146.0,128,-12.33,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
ETAH,NIDHAULI KALAN,9170907704,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE GAHARANA ETAH,139.0,236,69.78,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
ETAH,SAKEET,9171207019,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE MALAWAN ETAH,99.0,157,58.59,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
ETAH,SHEETAL PUR,9171300114,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE JIRSIMI ETAH,294.0,414,40.82,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
ETAWAH,BHARTHANA,9310702406,GOVT UMV SAMASPURA ETAWA,95.0,101,6.32,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
MAINPURI,KARHAL,9180805408,PT DEEN DAYAL GOVT INTER COLLEGE MODEL INTER COLLEGE SAHAN,311.0,272,-12.54,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
MAINPURI,KURAWALI,9180302903,G.I.C.H.S.ROSINGPUR,60.0,135,125.0,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MATHURA,BALDEO,9141003708,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE BAROLI,123.0,189,53.66,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BANDA,BABERU,9400500605,GOVT HIGH SCHOOL AHAR,57.0,127,122.81,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BANDA,BABERU,9400505604,GOVT HIGH SCHOOL SIMAUNI,146.0,131,-10.27,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
SHAMLI (PRABUDH NAGAR),KANDHLA,9740704105,PANDIT DEEN DAYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE AALDI SHAMLI,110.0,120,9.09,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
SHAMLI (PRABUDH NAGAR),SHAMLI,9741000311,RAJKIYE HIGH SCHOOL BALWA,138.0,157,13.77,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741104313,GOVERNMENT GIRLS HIGH SCHOOL BANTIKHEDA,75.0,84,12.0,2,LOW RISK,No,No,No,No,Yes,No,No,No,No,No
SHAMLI (PRABUDH NAGAR),THANABHAWAN,9741101009,RAJKAYA INTER COLLEGE UMARPUR,354.0,377,6.5,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
BALLIA,SEAR,9630103506,RAJKIYA UPS SONA DHIH,181.0,178,-1.66,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
KAUSHAMBI,KADA,9440801803,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE KESARI,40.0,143,257.5,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KAUSHAMBI,MANJHANPUR,9440100219,RAJKIYA INTER COLLEGE  OSA MANJHANPUR KAUSHAMBI,109.0,268,145.87,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KAUSHAMBI,MURATGANJ,9440605503,RAJKIY HIGH SCHOOL PALHANA KACHAR MURATGANJ,149.0,235,57.72,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KAUSHAMBI,MURATGANJ,9440602503,RAJKIYA HIGH SCHOOL RASOOLPUR BADLEY,101.0,125,23.76,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KAUSHAMBI,NEWADA,9440405504,RAJKIY HS MISHRAPU DAHIYA,122.0,198,62.3,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KAUSHAMBI,SARSAWAN,9440504913,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE PURAB SHARIRA,169.0,281,66.27,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KAUSHAMBI,SIRATHU,9440305205,PANDIT DEEN DAYAL UPADHAYAY RAJKIY MADAL INTER COLLEGE DEVKHARPUR,85.0,579,581.18,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
VARANASI,HARHUA,9670304805,GOVT. HIGHSCHOOL BHAITHAULI,45.0,105,133.33,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
VARANASI,PINDRA,9670812402,GOVT. HIGH SCHOOL BELARI VARANASI,114.0,103,-9.65,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
HAPUR (PANCHSHEEL NAGAR),SIMBHAWALI,9750702309,GOVERENMENT INTER COLLEGE SIKHERA HAPUR,412.0,417,1.21,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
HAPUR (PANCHSHEEL NAGAR),SIMBHAWALI,9750706205,GOVT HR SEC VIDYALAY HIMMATPUR,106.0,114,7.55,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
HARDOI,AHIRORI,9250606504,"GOVT. HIGH SCHOOL, BHEETHA MAHA SINGH",93.0,180,93.55,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KANPUR DEHAT,RASULABAD,9330908805,GOVT.GIRLS I.C.SIMRAMAU,63.0,129,104.76,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MAU,RATANPURA,9620101608,Pt Deendayal Upadhyay Rajkiy Model Inter College Ailakh Mau,136.0,154,13.24,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SHAHJAHANPUR,SINDHAULI,9220500608,G.H.S. SINDHAULI,334.0,286,-14.37,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SHAHJAHANPUR,SINDHAULI,9220505207,Pandit Deen Dayal Upadhyay Rajkiya Model Inter College,541.0,810,49.72,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SHAHJAHANPUR,TILHAR,9220807002,"Government Higher Secondary School, Sahampur",86.0,117,36.05,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SHAMLI (PRABUDH NAGAR),KAIRANA,9740801510,PANDIT DEEN DAYAL UPADHAYAY MODEL INTER COLLEGE TITARWARA,98.0,183,86.73,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BALRAMPUR,SHRIDUTTGANJ,9521605808,GOVT HIGH SVHOOL CHAMRUPUR,135.0,120,-11.11,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
BALRAMPUR,SHRIDUTTGANJ,9521601002,GOVT. INTER COLLEGE DARICHAURA,290.0,381,31.38,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MATHURA,MATHURA,9140104518,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE JAIT,173.0,258,49.13,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MATHURA,NANDGAON,9140602510,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE KAMAR,51.0,113,121.57,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MATHURA,RAYA,9140807307,GOVT.HIGH SCHOOL LOHVAN,224.0,202,-9.82,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
MATHURA,RAYA,9140809112,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE SONAI,115.0,204,77.39,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MAU,BADRAW,9620704305,PT DEENDAYAL UPADHYAY RAJKIY MODEL INTER COLLEGE KATIHARI MAU,43.0,263,511.63,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
CHITRAKOOT,PAHADI,9410205101,GOVT. HIGH SCHOOL GAUHANI,51.0,52,1.96,2,LOW RISK,No,No,No,No,Yes,No,No,No,No,No
CHITRAKOOT,RAM NAGAR,9410401803,GOVT. HIGH SCHOOL SIRAWAL,144.0,126,-12.5,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
DEORIA,BARAHAJ,9601701602,R.U.M.V. BADKA GAON,75.0,123,64.0,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
DEORIA,DESAHI DEORIA,9601802206,PT DEEN DAYAL UPADHYAY I C TILA TALI DESAHI DEORIA DEORIA,49.0,252,414.29,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MAU,RANIPUR,9620603604,GOVT HSS SULTANIPUR RANIPUR,57.0,134,135.09,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MAU,RATANPURA,9620104403,GOVT HSS DEVDAH,86.0,100,16.28,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MAU,RATANPURA,9620101007,GOVT HSS GARHA,63.0,132,109.52,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KANPUR NAGAR,SHIVRAJPUR,9340500805,GOVT HIGH SCHOOL BEERA MAU,96.0,105,9.38,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KANSHIRAM NAGAR,AMAPUR,9720208703,GOVERNMENT HIGHSCHOOL NAGLA YADKARAN ANMAPUR KASGANJ,93.0,139,49.46,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KANSHIRAM NAGAR,AMAPUR,9720210607,Pt Deendayal Upadhyay Govt Model Inter College Tharachitra,367.0,542,47.68,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KANSHIRAM NAGAR,KASGANJ,9720700103,Govt. High School Bhitona,134.0,129,-3.73,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
HAMIRPUR (U.P.),RATH,9380504004,PT. DEEN DAYAL UPADHYAY GOVT. MODEL SCH KAITHI,303.0,414,36.63,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
HAMIRPUR (U.P.),SARILA,9380701008,GOVT HIGH SCHOOL BHERI DANDA,49.0,283,477.55,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
HAMIRPUR (U.P.),SUMERPUR,9380201610,PT DEENDYAL UPADHAYA GOVT INTER COLLEGE TEDHA,335.0,517,54.33,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
HAPUR (PANCHSHEEL NAGAR),DHAULANA,9750603811,RAJKIYA INTER COLLEGE,155.0,471,203.87,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
HAPUR (PANCHSHEEL NAGAR),HAPUR,9750502107,GOVERENMENT INTER COLLEGE MURSHADPUR HAPUR,252.0,217,-13.89,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
SHAHJAHANPUR,KATRA KHUDAGANJ,9220910902,RAJKIYE INTER COLLEGE KHERA NAWADA KATRA,202.0,302,49.5,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SHAHJAHANPUR,KHUTAR,9220706503,RAJKIYE HIGH SCHOOL CHANDPUR KHUTAR SHAHJAHANPUR,166.0,149,-10.24,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
MEERUT,KHARKHODA,9070302104,GOVT INTER COLLEGE JASORA,52.0,258,396.15,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KANPUR NAGAR,PATARA,9341009102,GOVT HIGH SCHOOL KAKRAHIYA,100.0,101,1.0,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
BAHRAICH,HUJUR PUR,9500603205,GOVT MODEL INTER COLLEGE,,130,,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BAHRAICH,MIHIN PURVA,9501104811,GIC MADHWAPUR,,231,,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BAREILLY,KYARA,9200802604,"GOVT. INTER COLLEGE, UMARSIYA KYARA",,466,,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BIJNOR,MOHD.PUR DEVMAL,9030910604,MODEL INTER COLLEGE MOHD DEVMAL ,,195,,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BUDAUN,SALARPUR,9190402603,"GOVERNMENT INTER COLLEGE, YUSUFNAGAR",,176,,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BUDAUN,UJHANI,9190201007,"GOVT. INTER COLLEGE,BURRA AHIRWARA",,260,,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
DEORIA,BHLUANI,9600600203,GOVERNAMENT INTER COLLAGE ,,385,,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
HARDOI,TN.AR. SANDILA,9252400106,RAJKIYE INTER COLLEGE BEGAMGANJ SANDILA,85.0,607,614.12,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
HARDOI,HARIYAWAN,9250106204,"GOVT. HIGH SCHOOL, AAT DAAN PUR",124.0,126,1.61,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
MEERUT,KHARKHODA,9070304002,GOVT. HIGH SCH. GOVINDPUR,68.0,102,50.0,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
CHITRAKOOT,MAU,9410305004,PT DEEN DAYAL UPADHYAY GOVT MODEL I C HARDI KALA CHITRAKOOT,150.0,220,46.67,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
CHITRAKOOT,PAHADI,9410200304,GOVT. HIGH SCHOOL CHANDI,104.0,169,62.5,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
CHANDAULI,CHANDAULI,9660107602,GHS KHURUHUJA,76.0,140,84.21,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SHAHJAHANPUR,DADRAUL,9220102808,RAJKIYA INTER COLLEGE TIKRI,175.0,400,128.57,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SHAHJAHANPUR,JALALABAD,9220304005,RAJKIYE UCHTAR M.V. KHANDHAR,92.0,211,129.35,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SHAHJAHANPUR,KALAN,9221003412,GOVT. INTER COLLEGE,960.0,871,-9.27,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
SHAHJAHANPUR,KALAN,9221004402,RAJKIYA INTER COLLEGE SANGERI,120.0,335,179.17,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BANDA,BABERU,9400502528,GOVT INTER COLLEGE MARKA ,222.0,508,128.83,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BANDA,BADOKHAR KHURD,9400100604,GOVT HIGH SCHOOL KHAIRADA,109.0,100,-8.26,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
BANDA,BISANDA,9400603507,GOVT HIGH SCHOOL BHADEHDU,93.0,104,11.83,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BANDA,BISANDA,9400604707,GOVT. HIGH SCHOOL RANIPUR,84.0,109,29.76,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
CHITRAKOOT,MANIKPUR,9410500113,PT DEEN DAYAL UPADHYAY GOVT MODEL I C UNCHADEEH CHITRAKOOT,308.0,300,-2.6,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
CHITRAKOOT,MAU,9410304009,GOVT. HIGH SCHOOL BIYAWAL,123.0,119,-3.25,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
CHITRAKOOT,MAU,9410300503,GOVT. HIGH SCHOOL MANDAUR,116.0,147,26.72,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
CHANDAULI,CHANDAULI,9660109602,GHS TRIBHUVANPUR,79.0,117,48.1,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
CHANDAULI,NAUGARH,9660902603,GHS UDITPUR SURRA,52.0,102,96.15,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SHAHJAHANPUR,KANTH,9221117203,G.H.S.  CHAUHANPUR,65.0,105,61.54,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SHAHJAHANPUR,KANTH,9221109302,G.H.S. NAWADA RUDRAPUR,107.0,108,0.93,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
HARDOI,SANDILA,9250505905,GOVT. U.M.V. JAMU,101.0,168,66.34,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MIRZAPUR,CHHANBEY,9690504408,GOVT. HIGH SCHOOL KUSHAHA,61.0,158,159.02,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MIRZAPUR,CHHANBEY,9690506703,GOVT. HIGH SCHOOL SUMATIYA,91.0,175,92.31,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MIRZAPUR,HALIA,9690211917,GOVT. HIGH SCHOOL HALIA,56.0,122,117.86,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MIRZAPUR,JAMALPUR,9690800803,GOVT. U.M.V. GORAKHPUR MAFEE,235.0,227,-3.4,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
MIRZAPUR,KONE,9690704704,GOVT. HIGH SCHOOL CHETGANJ,100.0,179,79.0,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MIRZAPUR,KONE,9690700109,GOVT. HIGH SCHOOL CHILH,153.0,170,11.11,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MIRZAPUR,KONE,9690702108,GOVT. HIGH SCHOOL MUJEHRA,60.0,105,75.0,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MIRZAPUR,KONE,9690701104,GOVT. U.M.V. BALLI PARWA,69.0,108,56.52,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MIRZAPUR,LALGANJ,9690308703,GOVT. HIGH SCHOOL KOTHI,54.0,134,148.15,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MEERUT,ROHTA,9070503411,RAJKIYA INTER COLLEGE PUTH KHAS ROHTA,293.0,288,-1.71,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
MEERUT,SARDHANA,9070603107,GOVT. INTER COLLEGE MAHADEV,126.0,141,11.9,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
MEERUT,SARURPUR,9070700709,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KALAND,153.0,159,3.92,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
MIRZAPUR,CHHANBEY,9690511205,GOVT. HIGH SCHOOL BIROHI,92.0,156,69.57,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BULANDSHAHR,UCHAGAON,9110507203,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE TIMARPUR,134.0,208,55.22,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
CHANDAULI,CHAKIYA,9660211203,GHS BITHAWAL KALA,59.0,135,128.81,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BULANDSHAHR,PAHASU,9111400503,GOVT. HIGHER SEC. SCH,63.0,107,69.84,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BULANDSHAHR,PAHASU,9111402903,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE RASOOLGARH,50.0,242,384.0,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BANDA,KAMASIN,9400705005,GOVT HIGH SCHOOL  CHARKA,65.0,111,70.77,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BANDA,KAMASIN,9400702207,GOVT HIGH SCHOOL  MAMSI KHURD,219.0,195,-10.96,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
BANDA,MAHUWA,9400303208,GOVT HIGH SCH. BADO BUJURG,186.0,182,-2.15,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
HARDOI,PIHANI,9250204504,GOVT. H.S.S. MANIKPUR,92.0,134,45.65,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KANNAUJ,TAL GRAM,9300308554,RAJKIYA INTER COLLEGE SAMDHAN,131.0,328,150.38,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
HARDOI,BAWAN,9250705207,"GOVERNMENT HIGHER SECONDRY SCHOOL, SAKRA, HARDOI",77.0,102,32.47,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
HARDOI,BHARAWAN,9251801610,GOVT. H.S.S. BAHERIA BHARAWAN,74.0,118,59.46,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
HARDOI,BHARAWAN,9251803913,GOVT. HIGHER SECONDERY SCHOOL BAHUTI KALAN PIN-241203,37.0,128,245.95,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
HARDOI,BHARAWAN,9251802705,PT DEEN DAYAL UPADHAYAY RAJKIYA MODEL INTER COLLEGE KHASRAUL,453.0,929,105.08,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
HARDOI,BHARKHANI,9251200121,R.U.M.V.BHARKHANI,86.0,111,29.07,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KANNAUJ,GUGRAPUR,9300900103,RAJKIYA H.S.S GUGRAPUR,122.0,136,11.48,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
KANNAUJ,JALALABAD,9300701016,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE FATEHPUR JASODA KANNAUJ,638.0,570,-10.66,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
KANNAUJ,KANNAUJ,9300102803,RAJKIYA H.S.S. MITRASENPUR KANNAUJ,64.0,155,142.19,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
KANNAUJ,TAL GRAM,9300301304,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE VIRAULI TALGRAM KANNAUJ,234.0,363,55.13,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
MIRZAPUR,PAHARI,9690401804,GOVT. GIRLS HIGH SCHOOL BHARPURA,232.0,266,14.66,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
BULANDSHAHR,BULANDSHAR NAGAR,9112900123,GOVERMENT INTER COLLEGE,503.0,725,44.14,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
BARABANKI,BANKI,9460402406,Govt high school Bhanauli Barabanki,200.0,217,8.5,2,LOW RISK,No,No,No,No,No,No,Yes,Yes,No,No
SAMBHAL (BHIM NAGAR),BEHJOI,9680410105,Pt deendayal govt ic rajpur,279.0,405,45.16,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SAMBHAL (BHIM NAGAR),PAWANSA,9681000106,GOVERNMENT INTER COLLEGE,45.0,129,186.67,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SAMBHAL (BHIM NAGAR),SAMBHAL,9681112903,GOVT INTER COLLEGE DHIMARKHEDI,269.0,430,59.85,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SANT KABIR NAGAR,BAGHAULI,9561613001,GOVT. INTER COLLEGE BANAULI SANT KABIR NAGAR,106.0,339,219.81,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
SANT KABIR NAGAR,BAGHAULI,9561606805,GOVT.HIGH SCHOOL JAMDEEH,36.0,103,186.11,2,LOW RISK,No,No,No,No,No,Yes,No,Yes,No,No
