District,Block,School_ID,School_Name,Total_2223,Total_2526,Boys_2223,Girls_2223,Boys_2526,Girls_2526,Girls_pct_2223,Girls_pct_2324,Girls_pct_2425,Girls_pct_2526,Gender_Dominance_Tag,Direction_Change,Concern_Flag
KHERI,PALIYA,9231101902,G.H.S. BHUDA PALIYA KHERI,165,101,50,115,40,61,69.7,70.0,70.0,60.4,Slightly Girls Heavy,Stable,False
KHERI,PALIYA,9231104203,G.V.H.S.S. RANINAGAR PALIYA KHERI,97,60,43,54,23,37,55.7,47.4,50.6,61.7,Slightly Girls Heavy,Stable,False
KHERI,PALIYA,9231106503,GOV.H.S.S TIKONA FORM,76,105,53,23,78,27,30.3,45.7,36.9,25.7,Slightly Boys Heavy,Stable,False
KHERI,PALIYA,9231101303,GOVT. H.S. VISHEN PURI,134,186,67,67,101,85,50.0,49.2,49.6,45.7,Balanced,Stable,False
KHERI,PASGAWAN,9231408205,GOVT.H.S.UCHAULIYA,88,91,52,36,51,40,40.9,49.5,47.1,44.0,Slightly Boys Heavy,Stable,False
KHERI,PHOOL BEHAR,9231203816,GOV GIRLS INTER COLLEGE PHOOLBEHAR,50,266,0,50,0,266,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KHERI,PHOOL BEHAR,9231203003,GOVT HS GOOM,168,110,81,87,48,62,51.8,53.1,53.6,56.4,Slightly Girls Heavy,Stable,False
KHERI,PHOOL BEHAR,9231211202,GOVT HS HINDOLNA,167,179,91,76,86,93,45.5,46.7,44.1,52.0,Balanced,Stable,False
KHERI,PHOOL BEHAR,9231204504,GOVT HS MUKUNDA,101,66,62,39,29,37,38.6,28.3,53.3,56.1,Slightly Girls Heavy,Moving to Girls Dominant,False
KHERI,PHOOL BEHAR,9231202503,"GOVT. H.S., PIPRI CHOURAHA",340,372,184,156,179,193,45.9,49.4,51.6,51.9,Balanced,Stable,False
KHERI,RAMIYA BEHAR,9231305304,GOVT HS KRISHNA NAGAR COLONY,226,240,160,66,148,92,29.2,43.1,43.3,38.3,Slightly Boys Heavy,Stable,False
KHERI,RAMIYA BEHAR,9231307002,GOVT HS PRATAP PUR,142,179,92,50,100,79,35.2,41.1,43.0,44.1,Slightly Boys Heavy,Stable,False
KHERI,RAMIYA BEHAR,9231305506,GOVT HS TELIYAR,86,94,39,47,42,52,54.7,54.0,46.6,55.3,Slightly Girls Heavy,Stable,False
KUSHINAGAR,DUDAHI,9591205405,RAJKIYA U.M.V. NARAHWADIH,25,22,14,11,4,18,44.0,68.2,85.2,81.8,Girls Dominated,Moving to Girls Dominant,False
KUSHINAGAR,HATA,9590607408,GOV. GIRLS I.C. HATA,736,616,0,736,0,616,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KUSHINAGAR,HATA,9590601503,RAJKIYA U.M.V. PARSAHWA,29,21,9,20,3,18,69.0,75.0,78.6,85.7,Girls Dominated,Moving to Girls Dominant,False
KUSHINAGAR,KHADDA,9590305003,PT DEENDAYAL UPADHYAY GOVT MODEL IC MISRAULI,119,222,42,77,77,145,64.7,65.8,70.2,65.3,Slightly Girls Heavy,Stable,False
KUSHINAGAR,KHADDA,9590308303,RAJKIYA U.M.V. BUDHWA JUNGLE,73,62,29,44,20,42,60.3,67.7,70.0,67.7,Slightly Girls Heavy,Stable,False
KUSHINAGAR,KHADDA,9590302306,RAJKIYA U.M.V. KATAIE BHARPURWA,52,87,11,41,54,33,78.8,41.5,35.9,37.9,Slightly Boys Heavy,Moving to Boys Dominant,True
KUSHINAGAR,KHADDA,9590306304,RAJKIYA U.M.V. SARANG CHHAPARA,52,78,16,36,29,49,69.2,56.8,58.3,62.8,Slightly Girls Heavy,Stable,False
KUSHINAGAR,KHADDA,9590306605,RAJKIYA U.M.V. SISWA GOPAL,45,33,19,26,9,24,57.8,70.0,74.6,72.7,Slightly Girls Heavy,Moving to Girls Dominant,False
KUSHINAGAR,MOTICHAK,9590702809,GOVT. H.S.S. NARAYANPUR,46,72,22,24,21,51,52.2,63.5,67.2,70.8,Slightly Girls Heavy,Moving to Girls Dominant,False
KUSHINAGAR,NAURANGIYA,9591403311,PT DEENDAYAL UPADHYAY GOVT MODEL IC MANDAR VINDWALIYA,106,122,62,44,52,70,41.5,47.3,52.6,57.4,Slightly Girls Heavy,Moving to Girls Dominant,False
KUSHINAGAR,PADARAUNA,9590104703,RAJKIYA U.M.V. MOTILALHA,62,112,28,34,49,63,54.8,56.1,58.9,56.2,Slightly Girls Heavy,Stable,False
KUSHINAGAR,PADRAUNA (URBAN),9591501031,RAJKIYA BALIKA INTERMEDIATE COLLEGE PADRAUNA,227,258,0,227,0,258,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KUSHINAGAR,RAMKOLA,9590503505,RAJKIYA U.M.V. BARWA MAHADEVA,63,66,32,31,29,37,49.2,49.4,46.2,56.1,Slightly Girls Heavy,Stable,False
KUSHINAGAR,SEORAHI,9591102105,PT DEENDAYAL UPADHYAY GOVT MODEL IC MATHIYA SHRIRAM,146,307,99,47,161,146,32.2,27.1,32.0,47.6,Balanced,Moving to Girls Dominant,False
KUSHINAGAR,SEORAHI,9591104302,RAJKIYA K.U.M.V. SEORAHI,45,78,0,45,0,78,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
KUSHINAGAR,SEORAHI,9591108603,RAJKIYA U.M.V. JUNGALI PATTI,45,49,12,33,29,20,73.3,70.0,50.9,40.8,Slightly Boys Heavy,Moving to Boys Dominant,True
KUSHINAGAR,SEORAHI,9591103304,RAJKIYA U.M.V. SARYA KHURD,108,113,42,66,48,65,61.1,56.9,51.3,57.5,Slightly Girls Heavy,Stable,False
KUSHINAGAR,TAMKUHI,9591002104,RAJKIYA U.M.V. BASDILA PANDEY,161,248,75,86,90,158,53.4,65.0,65.0,63.7,Slightly Girls Heavy,Moving to Girls Dominant,False
KUSHINAGAR,VISHUNPURA,9591307307,RAJKIYA INTERMEDIATE COLLEGE MANIKAURA VISHUNPURA,43,93,21,22,30,63,51.2,62.7,66.3,67.7,Slightly Girls Heavy,Moving to Girls Dominant,False
KUSHINAGAR,VISHUNPURA,9591304205,RAJKIYA U.M.V. BABUIYA HARPUR,93,92,37,56,36,56,60.2,64.5,52.1,60.9,Slightly Girls Heavy,Stable,False
LALITPUR,BAR,9370105203,GHS BANAUNI,92,98,50,42,54,44,45.7,44.5,46.3,44.9,Slightly Boys Heavy,Stable,False
LALITPUR,BAR,9370107003,GHS NAGARA,187,143,111,76,89,54,40.6,35.6,41.0,37.8,Slightly Boys Heavy,Stable,False
LALITPUR,BAR,9370102604,GHS VASTRAWAN,108,103,64,44,50,53,40.7,37.1,40.2,51.5,Balanced,Moving to Girls Dominant,False
LALITPUR,BAR,9370103803,GOVT HIGH SCHOOL VEER,186,107,98,88,59,48,47.3,50.7,47.5,44.9,Slightly Boys Heavy,Stable,False
LALITPUR,BAR,9370107806,GOVT INTER COLLEGE,2222,1832,1285,937,1044,788,42.2,41.7,41.0,43.0,Slightly Boys Heavy,Stable,False
LALITPUR,BIRDHA,9370201605,GHS DONGRAKALAN,182,119,110,72,56,63,39.6,39.5,49.1,52.9,Balanced,Moving to Girls Dominant,False
LALITPUR,BIRDHA,9370204003,GHS DUDHAI,116,76,68,48,43,33,41.4,44.2,41.8,43.4,Slightly Boys Heavy,Stable,False
LALITPUR,BIRDHA,9370208804,GHS JAMUNDHANAKALAN,61,38,29,32,18,20,52.5,51.5,70.0,52.6,Balanced,Stable,False
LALITPUR,BIRDHA,9370208003,GHS KAKORIYA,103,76,49,54,38,38,52.4,57.5,44.2,50.0,Balanced,Stable,False
LALITPUR,BIRDHA,9370206611,GHS KALYANPURA,224,261,78,146,91,170,65.2,61.9,59.8,65.1,Slightly Girls Heavy,Stable,False
LALITPUR,BIRDHA,9370200708,GHS SATARVAS,68,48,23,45,33,15,66.2,54.3,23.1,31.2,Slightly Boys Heavy,Moving to Boys Dominant,True
LALITPUR,BIRDHA,9370202803,GHS SINGAEPUR,44,69,18,26,30,39,59.1,58.5,53.1,56.5,Slightly Girls Heavy,Stable,False
LALITPUR,JAKHORA,9370306103,GHS ANDHER,94,109,46,48,59,50,51.1,57.8,54.6,45.9,Balanced,Stable,False
LALITPUR,JAKHORA,9370303610,GHS DAILWARA,382,225,195,187,114,111,49.0,44.2,44.0,49.3,Balanced,Stable,False
LALITPUR,JAKHORA,9370307504,GHS DAWNI,129,173,58,71,93,80,55.0,46.9,45.9,46.2,Balanced,Stable,False
LALITPUR,JAKHORA,9370302604,GHS KARMUHARA,121,107,68,53,48,59,43.8,50.5,60.0,55.1,Slightly Girls Heavy,Moving to Girls Dominant,False
LALITPUR,JAKHORA,9370301404,GHS MAINWARA,113,176,67,46,86,90,40.7,40.0,45.2,51.1,Balanced,Moving to Girls Dominant,False
LALITPUR,JAKHORA,9370308803,GHS NIVAI,178,167,105,73,93,74,41.0,37.5,36.4,44.3,Slightly Boys Heavy,Stable,False
LALITPUR,JAKHORA,9370304307,GHS THANWARA,69,85,42,27,40,45,39.1,41.2,40.2,52.9,Balanced,Moving to Girls Dominant,False
LALITPUR,JAKHORA,9370300110,GOVT. INTER COLLEGE JAKHAURA,2175,2199,1223,952,1105,1094,43.8,44.3,47.8,49.7,Balanced,Stable,False
LALITPUR,LALITPUR,9370700109,GOVT GIRLS INTER COLLEGE LALITPUR,4476,3355,0,4476,0,3355,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LALITPUR,LALITPUR,9370700110,GOVT INTER COLLEGE LALITPUR,2903,2288,2903,0,2288,0,0.0,0.0,0.0,0.0,Boys Only School,Stable,True
LALITPUR,MADAWRA,9370607804,GHS DHAURISAGAR,82,73,56,26,43,30,31.7,36.2,40.0,41.1,Slightly Boys Heavy,Stable,False
LALITPUR,MADAWRA,9370602903,GHS DIDAUNIYA,153,175,77,76,79,96,49.7,45.4,48.1,54.9,Balanced,Stable,False
LALITPUR,MADAWRA,9370607503,GHS RAMGARHA,198,177,118,80,99,78,40.4,38.9,45.2,44.1,Slightly Boys Heavy,Stable,False
LALITPUR,MAHRONI,9370506606,GHS GAUNA (KUSMAD),299,158,161,138,90,68,46.2,47.5,37.9,43.0,Slightly Boys Heavy,Stable,False
LALITPUR,MAHRONI,9370501612,GHS KUMHAIDI,382,334,217,165,189,145,43.2,43.3,45.2,43.4,Slightly Boys Heavy,Stable,False
LALITPUR,MAHRONI,9370502103,GHS NAINWARA,66,63,30,36,35,28,54.5,54.0,43.9,44.4,Slightly Boys Heavy,Moving to Boys Dominant,True
LALITPUR,MAHRONI,9370504108,GHS PATHA,87,36,43,44,22,14,50.6,55.7,56.0,38.9,Slightly Boys Heavy,Moving to Boys Dominant,True
LALITPUR,MAHRONI,9370506011,GHS SADHUMAL,149,127,81,68,66,61,45.6,48.8,50.3,48.0,Balanced,Stable,False
LALITPUR,MAHRONI,9370505703,GHS SIMIRIYA,133,107,58,75,55,52,56.4,62.6,53.3,48.6,Balanced,Stable,False
LALITPUR,MAHRONI,9370500119,GOVT GIRLS INTER COLLEGE,1739,1504,0,1739,0,1504,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LALITPUR,TALBEHAT,9370405605,GHS HANSARKALAN,331,244,265,66,185,59,19.9,21.8,31.1,24.2,Boys Dominated,Stable,True
LALITPUR,TALBEHAT,9370412003,GHS KHERA (SUNAURI),105,143,71,34,109,34,32.4,29.9,20.3,23.8,Boys Dominated,Stable,True
LALITPUR,TALBEHAT,9370407207,GHS PURABIRDHA,485,401,311,174,270,131,35.9,34.5,32.1,32.7,Slightly Boys Heavy,Stable,False
LALITPUR,TALBEHAT,9370404409,GHS TERAI PHATAK,472,454,294,178,298,156,37.7,38.7,32.3,34.4,Slightly Boys Heavy,Stable,False
LALITPUR,TALBEHAT,9370402802,GOVT INTER COLLEGE MATATILA,451,432,270,181,273,159,40.1,38.9,40.3,36.8,Slightly Boys Heavy,Stable,False
LALITPUR,TALBEHAT,9370400110,GOVT. GIRLS INTER COLLEGE,2164,2710,0,2164,0,2710,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LUCKNOW,BAKSHI KA TALAB,9270802606,GOVERMENT GIRLS INTER COLLEGE  BEHTA BKT LUCKNOW,687,746,306,381,350,396,55.5,55.7,53.8,53.1,Balanced,Stable,False
LUCKNOW,BAKSHI KA TALAB,9270803905,GOVT. HIGH SCHOOL BIBIPUR BKT,105,103,54,51,45,58,48.6,51.0,51.7,56.3,Slightly Girls Heavy,Stable,False
LUCKNOW,BAKSHI KA TALAB,9270815207,GOVT. HIGH SCHOOL RASOOLPUR SADAT,169,124,72,97,51,73,57.4,54.5,56.5,58.9,Slightly Girls Heavy,Stable,False
LUCKNOW,BAKSHI KA TALAB,9270817803,RAJKIYA HIGH SCHOO TIKRI,121,108,52,69,40,68,57.0,58.4,62.9,63.0,Slightly Girls Heavy,Stable,False
LUCKNOW,BAKSHI KA TALAB,9270809503,RAJKIYA HIGH SCHOOL KHANTARI,187,137,85,102,66,71,54.5,52.2,47.5,51.8,Balanced,Stable,False
LUCKNOW,BAKSHI KA TALAB,9270813007,RAJKIYA HIGH SCHOOL PAHARPUR B.K.T LUCKNOW,175,155,80,95,73,82,54.3,61.4,53.3,52.9,Balanced,Stable,False
LUCKNOW,BAKSHI KA TALAB,9270817204,RAJKIYA HIGH SCHOOL SONVA,211,122,112,99,53,69,46.9,47.7,53.4,56.6,Slightly Girls Heavy,Stable,False
LUCKNOW,CHINHAT,9270108701,GOVT INTER COLLEGE SAIRPUR,84,195,34,50,76,119,59.5,63.2,72.3,61.0,Slightly Girls Heavy,Stable,False
LUCKNOW,CHINHAT,9270101911,RAJKIYA  HIGH SCHOOL JUGGAUR,157,128,76,81,73,55,51.6,54.7,46.5,43.0,Slightly Boys Heavy,Stable,False
LUCKNOW,CHINHAT,9270101608,RASHTRAPITA MAHATMA GANDHI RAJKIY BALIKA INTER COLLEGE CHINHAT,152,374,0,152,0,374,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LUCKNOW,GOSHAI GANJ,9270607404,GOVT. HIGH SCHOOL MASTEMAU GOSAIGANJ,161,158,73,88,99,59,54.7,44.8,34.8,37.3,Slightly Boys Heavy,Moving to Boys Dominant,True
LUCKNOW,GOSHAI GANJ,9270609203,GOVT. HIGH SCHOOL RATEYA MAU,71,83,38,33,54,29,46.5,45.3,41.9,34.9,Slightly Boys Heavy,Moving to Boys Dominant,True
LUCKNOW,GOSHAI GANJ,9270611604,GOVT. HIGH SCHOOL SURIAMAU GOSAIGANJ,123,84,66,57,41,43,46.3,45.7,48.8,51.2,Balanced,Stable,False
LUCKNOW,GOSHAI GANJ,9270600802,RAJKIYE HS BAGHAULI,157,102,80,77,42,60,49.0,50.4,47.7,58.8,Slightly Girls Heavy,Stable,False
LUCKNOW,GOSHAI GANJ,9270603703,RAJKIYE HS DHAURAHRA,139,186,67,72,87,99,51.8,47.8,49.7,53.2,Balanced,Stable,False
LUCKNOW,KAKORI,9270202505,GOVT. HIGH SCHOOL AMETHIYA SALEMPUR,175,158,79,96,56,102,54.9,64.7,66.2,64.6,Slightly Girls Heavy,Stable,False
LUCKNOW,KAKORI,9270200110,PT DEEN DAYAL UPADHAYA RAJKIYA MODEL INTER COLLEGE THWAR,435,421,202,233,196,225,53.6,54.2,54.6,53.4,Balanced,Stable,False
LUCKNOW,KAKORI,9270203710,RAJKEEY BALIKA INTER COLLAGE SAROSA BHAROSA,531,597,0,531,0,597,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LUCKNOW,KAKORI,9270208703,RAJKIYA HIGH SCHOOL HALUWAPUR,88,105,51,37,40,65,42.0,46.5,57.7,61.9,Slightly Girls Heavy,Moving to Girls Dominant,False
LUCKNOW,KAKORI,9270208004,RAJKIYA U.M.V. GOSHALALPUR,142,142,70,72,58,84,50.7,52.3,49.4,59.2,Slightly Girls Heavy,Stable,False
LUCKNOW,KAKORI,9270200604,RAJKIYA U.M.V. SIRGAMAU,227,163,99,128,66,97,56.4,58.1,58.3,59.5,Slightly Girls Heavy,Stable,False
LUCKNOW,MAAL,9270407310,GOVT. HIGH SCHOOL SASPAN MALL,68,80,38,30,43,37,44.1,30.2,43.1,46.2,Balanced,Stable,False
LUCKNOW,MAAL,9270408009,GOVT. HIGH SCHOOL THARI,49,73,25,24,31,42,49.0,48.8,72.7,57.5,Slightly Girls Heavy,Stable,False
LUCKNOW,MAAL,9270404301,RAJKI Y HIGH SCHOOL KHANDSARA,114,85,61,53,44,41,46.5,55.1,53.7,48.2,Balanced,Stable,False
LUCKNOW,MAAL,9270404806,VIRANGNA  UDA DEVI GIRLS INTER COLLEGE MALL,535,393,0,535,0,393,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LUCKNOW,MALIHABAD,9270304504,GOVT. HGIH SCHOOL JAURIYA MALIHABAD,79,90,39,40,50,40,50.6,51.3,53.0,44.4,Slightly Boys Heavy,Stable,False
LUCKNOW,MALIHABAD,9270306503,GOVT. HIGH SCHOOL MALAHA MALIHABAD,107,83,46,61,37,46,57.0,55.7,55.4,55.4,Slightly Girls Heavy,Stable,False
LUCKNOW,MALIHABAD,9270308903,GOVT. HIGH SCHOOL SINDHARWA MALIHABAD,69,69,26,43,23,46,62.3,65.6,66.2,66.7,Slightly Girls Heavy,Stable,False
LUCKNOW,MALIHABAD,9270312711,RAJKIYA BALIKA INTER COLLEGE MALIHABAD,425,446,0,425,0,446,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LUCKNOW,MOHAN LAL GANJ,9270506006,ABHINAV VIDYALAYA KARORA  MOHANLALGANJ,146,140,81,65,74,66,44.5,51.2,58.5,47.1,Balanced,Stable,False
LUCKNOW,MOHAN LAL GANJ,9270503803,GOVT. HIGH SCHOOL DHANUWASAND,375,257,181,194,117,140,51.7,50.2,50.4,54.5,Balanced,Stable,False
LUCKNOW,MOHAN LAL GANJ,9270507603,GOVT. HIGH SCHOOL MASTIPUR,259,190,145,114,87,103,44.0,44.6,55.9,54.2,Balanced,Moving to Girls Dominant,False
LUCKNOW,MOHAN LAL GANJ,9270511104,GOVT. HIGH SCHOOL UTRAWAN,161,128,80,81,53,75,50.3,53.1,56.9,58.6,Slightly Girls Heavy,Stable,False
LUCKNOW,MOHAN LAL GANJ,9270519001,RAJKIYA HIGH SCHOOL KARORA,195,137,98,97,68,69,49.7,46.6,43.9,50.4,Balanced,Stable,False
LUCKNOW,MOHAN LAL GANJ,9270508903,RAJKIYA HIGH SCHOOL PAREHTA,189,236,96,93,102,134,49.2,49.5,51.5,56.8,Slightly Girls Heavy,Stable,False
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916503,RAJKIYA BALIKA I.C.SHAHMEENA ROAD,899,798,0,899,0,798,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270911872,RAJKIYA BALIKA INTER COLLEGE CHOTI JUBLEE,175,261,0,175,0,261,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270700608,RAJKIYA BALIKA INTER COLLEGE SINGAR NAGAR LUCKNOW,752,626,0,752,1,625,100.0,100.0,99.9,99.8,Girls Only School,Stable,False
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916504,RAJKIYA HUSAINABAD I.C. HUSAINABAD,425,472,407,18,321,151,4.2,8.1,22.0,32.0,Slightly Boys Heavy,Moving to Girls Dominant,False
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916501,RAJKIYA INTER COLLAGE NISHATGANJ,534,501,534,0,501,0,0.0,0.0,0.0,0.0,Boys Only School,Stable,True
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916505,RAJKIYA JUBLEE INTER COLLEGE CITY STATION,1164,1079,1164,0,1079,0,0.0,0.0,0.0,0.0,Boys Only School,Stable,True
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916507,RAJKIYA KANYA I.C.INDIRA NAGAR,830,823,0,830,0,823,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270916508,RAJKIYA KANYA I.C.NARHI,125,193,0,125,0,193,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270700612,RAJKIYA UTTAR PARDESH SAINIK INTER COLLEGE LUCKNOW,1327,992,923,404,563,429,30.4,33.6,44.0,43.2,Slightly Boys Heavy,Moving to Girls Dominant,False
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270100736,Rajkiya Balika Inter College Gomti Nagar LKO,820,735,0,820,0,735,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LUCKNOW,"NAGAR SHAITRA, LUCKNOW",9270100735,Rajkiya Balika Inter College Vikas Nagar Lucknow,783,699,0,783,0,699,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
LUCKNOW,SAROJNI NAGAR,9270706003,GOVT. HIGH SCHOOL MAVAI SAROJNINAGAR,61,77,26,35,39,38,57.4,54.9,50.9,49.4,Balanced,Stable,False
LUCKNOW,SAROJNI NAGAR,9270707205,GVOT. HIGH SCHOOL PALEHNDA,208,153,127,81,89,64,38.9,47.0,47.0,41.8,Slightly Boys Heavy,Stable,False
LUCKNOW,SAROJNI NAGAR,9270718501,RAJKIYA HIGHSCHOOL BETI,236,218,117,119,97,121,50.4,51.3,57.1,55.5,Slightly Girls Heavy,Stable,False
LUCKNOW,SAROJNI NAGAR,9270707709,RAJKIYA INTER COLLEGE RAHIM NAGAR SAROJNINAGAR,424,569,213,211,301,268,49.8,48.2,48.7,47.1,Balanced,Stable,False
LUCKNOW,SAROJNI NAGAR,9270705002,RAJKIYA VIDYALAYA HIGH SCHOOL KHATOLA,62,58,38,24,35,23,38.7,46.3,51.9,39.7,Slightly Boys Heavy,Stable,False
LUCKNOW,SAROJNI NAGAR,9270705304,RAJKIYA VIDYALAYA HIGH SCHOOL KURAUNI,189,214,94,95,105,109,50.3,48.3,49.7,50.9,Balanced,Stable,False
LUCKNOW,SAROJNI NAGAR,9270708205,RAJKIYA VIDYALAYA HIGH SCHOOL SADRAUNA,106,166,61,45,105,61,42.5,39.3,43.5,36.7,Slightly Boys Heavy,Stable,False
MAHARAJGANJ,BRIJMAN GANJ,9571101211,GOVT HS SONBARSA,59,45,22,37,12,33,62.7,60.3,67.6,73.3,Slightly Girls Heavy,Moving to Girls Dominant,False
MAHARAJGANJ,BRIJMAN GANJ,9571102112,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEAGE SAHAJANWA BABU,105,385,57,48,212,173,45.7,43.3,44.2,44.9,Slightly Boys Heavy,Stable,False
MAHARAJGANJ,DHANI,9570901106,GOVT HS BARDAD,116,77,74,42,35,42,36.2,29.1,35.0,54.5,Balanced,Moving to Girls Dominant,False
MAHARAJGANJ,GHUGHLI,9570205703,GOVT HIGH SCHOOL VISHWANATHPUR GHUGHALI MAHARAJGANJ,101,133,53,48,56,77,47.5,50.0,52.2,57.9,Slightly Girls Heavy,Moving to Girls Dominant,False
MAHARAJGANJ,GHUGHLI,9570208103,GOVT HS BELWA TIKAR,35,37,7,28,10,27,80.0,83.3,86.1,73.0,Slightly Girls Heavy,Stable,False
MAHARAJGANJ,GHUGHLI,9570200905,GOVT HS MEDNIPUR,82,99,43,39,45,54,47.6,52.4,59.3,54.5,Balanced,Stable,False
MAHARAJGANJ,GHUGHLI,9570200802,GOVT HS MIRJAPUR,36,70,21,15,38,32,41.7,54.7,54.5,45.7,Balanced,Stable,False
MAHARAJGANJ,GHUGHLI,9570202710,GOVT HS PURAINA KHANDI,46,33,0,46,1,32,100.0,100.0,100.0,97.0,Girls Only School,Stable,False
MAHARAJGANJ,LAKSHMIPUR,9570804703,GOVT HS GOUHARPUR,73,82,29,44,39,43,60.3,61.2,51.2,52.4,Balanced,Stable,False
MAHARAJGANJ,LAKSHMIPUR,9570803704,RAJKAEY U.M.S. BHGWANPUR,96,82,42,54,27,55,56.2,63.0,68.7,67.1,Slightly Girls Heavy,Moving to Girls Dominant,False
MAHARAJGANJ,MAHRAJGANJ,9570106702,GOV GIRLS IC MAHARAJGANJ,434,434,0,434,0,434,100.0,100.0,99.7,100.0,Girls Only School,Stable,False
MAHARAJGANJ,MAHRAJGANJ,9570103903,GOVT HR SEC ARAJIJAGPUR MAHARAJGANJ,113,174,60,53,73,101,46.9,54.5,61.1,58.0,Slightly Girls Heavy,Moving to Girls Dominant,False
MAHARAJGANJ,MAHRAJGANJ,9570100303,GOVT HS PARASKHAND,119,95,46,73,35,60,61.3,63.9,70.4,63.2,Slightly Girls Heavy,Stable,False
MAHARAJGANJ,MITHOURA,9571702012,GOVT HS BARWARAJA,118,136,38,80,39,97,67.8,81.7,79.6,71.3,Slightly Girls Heavy,Stable,False
MAHARAJGANJ,MITHOURA,9570101009,GOVT HS BASANTPUR KHURD,57,63,14,43,29,34,75.4,66.2,51.7,54.0,Balanced,Moving to Boys Dominant,True
MAHARAJGANJ,MITHOURA,9570106004,GOVT HS SINGHPUR,36,83,15,21,17,66,58.3,61.8,72.3,79.5,Girls Dominated,Moving to Girls Dominant,False
MAHARAJGANJ,NICHLOUL,9570108809,GOVT HS AHIROULI,42,53,20,22,20,33,52.4,45.2,51.3,62.3,Slightly Girls Heavy,Stable,False
MAHARAJGANJ,NICHLOUL,9570602703,GOVT HS JHULNIPUR,81,72,30,51,22,50,63.0,50.7,28.3,69.4,Slightly Girls Heavy,Stable,False
MAHARAJGANJ,NICHLOUL,9570607909,RAJKIY INTER COLLEGE NAUNIYA,33,218,12,21,64,154,63.6,47.6,57.6,70.6,Slightly Girls Heavy,Stable,False
MAHARAJGANJ,NOUTANWA,9570706805,GOVT HSS VISHANPUR NAOUTANWA MAHARAJGANJ,114,271,55,59,102,169,51.8,52.2,59.3,62.4,Slightly Girls Heavy,Moving to Girls Dominant,False
MAHARAJGANJ,NOUTANWA,9571500303,GOVT IC NAUTANWA,964,935,0,964,0,935,100.0,100.0,100.0,100.0,Girls Only School,Stable,False
MAHARAJGANJ,PANIYARA,9570403908,GOVT HS BELTIKARA,43,61,17,26,19,42,60.5,53.8,61.0,68.9,Slightly Girls Heavy,Stable,False
MAHARAJGANJ,PANIYARA,9570403607,GOVT IC PANIYARA,799,597,534,265,345,252,33.2,34.7,40.6,42.2,Slightly Boys Heavy,Stable,False
MAHARAJGANJ,PANIYARA,9570400305,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEAGE KUWANCHAF,54,125,31,23,53,72,42.6,53.7,56.9,57.6,Slightly Girls Heavy,Moving to Girls Dominant,False
MAHARAJGANJ,PARTAWAL,9570108302,GOVT HS  SOHWAL,113,54,54,59,27,27,52.2,45.7,51.0,50.0,Balanced,Stable,False
MAHARAJGANJ,PARTAWAL,9570500120,GOVT HS RAMPUR CHAKIYA,52,93,13,39,28,65,75.0,62.8,65.3,69.9,Slightly Girls Heavy,Stable,False
MAHARAJGANJ,PARTAWAL,9570500119,GOVT HS SEMRA CHANDRAULI,63,68,28,35,30,38,55.6,68.4,52.8,55.9,Slightly Girls Heavy,Stable,False
MAHARAJGANJ,PARTAWAL,9570500118,GOVT HS UTI KHAS,126,114,65,61,40,74,48.4,60.9,64.7,64.9,Slightly Girls Heavy,Moving to Girls Dominant,False
MAHARAJGANJ,PHARENDA,9571004607,GOVT GIRLS IC PHARENDA,963,1049,0,963,2,1047,100.0,100.0,99.8,99.8,Girls Only School,Stable,False
MAHOBA,CHARKHARI,9390104303,GOVT HIGH SCHOOL SHIVHAR,110,125,50,60,61,64,54.5,50.0,48.9,51.2,Balanced,Stable,False
