District,Block,School_ID,School_Name,Alert_ID,Alert_Type,Severity,Current_Value,Threshold,Year_Triggered
VARANASI,ARAJILINES,9670514201,GOVT. INTER COLLAGE JAKKHINI,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
VARANASI,NAGAR NIGAM,9670900603,GOVT. GIRLS INTER COLLEGE MALDAHIYA,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
VARANASI,NAGAR NIGAM,9670900605,GOVT. QUEENCE INTER COLLEGE LAHURABEER,W7,GENDER DESERT,HIGH,0.018,0.2,2025-26
VARANASI,NAGAR NIGAM,9670900605,GOVT. QUEENCE INTER COLLEGE LAHURABEER,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
VARANASI,NAGAR PALIKA RAMNAGAR,9671000103,PRABHU NARAYAN GOVT. I.C. RAMNAGAR,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
AGRA,FATEHABAD,9151108704,GOVERNMENT INTER COLLEGE AIE AGRA,W2,ENROLLMENT DECLINE,HIGH,-13.5,-10,2025-26
AGRA,FATEHABAD,9151108704,GOVERNMENT INTER COLLEGE AIE AGRA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-21.3,-20,2025-26
ALIGARH,NAGAR ALIGARH,9121306092,GOVERNMENT HIGH SCHOOL BHUJPURA,W1,ENROLLMENT CRASH,CRITICAL,-77.8,-20,2025-26
ALIGARH,NAGAR ALIGARH,9121306092,GOVERNMENT HIGH SCHOOL BHUJPURA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-85.0,-20,2025-26
ALIGARH,NAGAR ALIGARH,9121306092,GOVERNMENT HIGH SCHOOL BHUJPURA,W8,MICRO SCHOOL,HIGH,6,25,2025-26
BAGHPAT,PILANA,9080702405,MODAL INTER COLLEGE (BOYS) MUKARI ,W2,ENROLLMENT DECLINE,HIGH,-10.4,-10,2025-26
BAGHPAT,PILANA,9080702405,MODAL INTER COLLEGE (BOYS) MUKARI ,W4,GIRLS ENROLLMENT DROP,HIGH,-16.3,-10,2025-26
BAHRAICH,MIHIN PURVA,9501104811,GIC MADHWAPUR,W1,ENROLLMENT CRASH,CRITICAL,-25.5,-20,2025-26
BAHRAICH,MIHIN PURVA,9501104811,GIC MADHWAPUR,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-29.8,-20,2025-26
BARABANKI,PURE DALAI,9460701106,GOVERNMENT GIRLS INTER COLLEG KASBA ICHAULI,W8,MICRO SCHOOL,HIGH,16,25,2025-26
BIJNOR,ALLHEPUR(DHAMPUR),9030217601,GOVT MODEL BALIKA INTER COLLEGE ALLHEPUR,W2,ENROLLMENT DECLINE,HIGH,-15.1,-10,2025-26
BIJNOR,ALLHEPUR(DHAMPUR),9030217601,GOVT MODEL BALIKA INTER COLLEGE ALLHEPUR,W4,GIRLS ENROLLMENT DROP,HIGH,-15.1,-10,2025-26
BIJNOR,MOHD.PUR DEVMAL,9030910604,MODEL INTER COLLEGE MOHD DEVMAL ,W2,ENROLLMENT DECLINE,HIGH,-11.0,-10,2025-26
DEORIA,BHATPAR RANI,9601100209,SAHEED PREMSAGAR GOVT  GIRLS INTER COLLAGE ,W1,ENROLLMENT CRASH,CRITICAL,-26.4,-20,2025-26
DEORIA,BHATPAR RANI,9601100209,SAHEED PREMSAGAR GOVT  GIRLS INTER COLLAGE ,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-26.4,-20,2025-26
GHAZIABAD,LONI,9090107407,MODEL BALAK INTER COLLEGE,W7,GENDER DESERT,HIGH,0.0,0.2,2025-26
HAMIRPUR (U.P.),MUSKARA,9380404704,NAVIN GOVT HIGH SCHOOL GUNDELA,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-34.5,-20,2025-26
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9064100090,GOVT. MODEL INTER COLLEGE GALSUA,W5,CONTINUITY COLLAPSE,CRITICAL,18.2,60,2025-26
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9064100084,RAJKIYA MODAL INTER COLLEGE TUGHLAKABAD,W1,ENROLLMENT CRASH,CRITICAL,-79.4,-20,2025-26
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9064100084,RAJKIYA MODAL INTER COLLEGE TUGHLAKABAD,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-85.7,-20,2025-26
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9064100084,RAJKIYA MODAL INTER COLLEGE TUGHLAKABAD,W8,MICRO SCHOOL,HIGH,7,25,2025-26
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9064100084,RAJKIYA MODAL INTER COLLEGE TUGHLAKABAD,W9,4-YEAR ENROLLMENT DECLINE,HIGH,Consistent Decline,Consistent Decline,2025-26
JYOTIBA PHULE NAGAR (AMROHA),HASANPUR,9064100084,RAJKIYA MODAL INTER COLLEGE TUGHLAKABAD,W10,MULTI-RISK ENROLLMENT,CRITICAL,8,8,2025-26
KANSHIRAM NAGAR,PATIYALI,9721002635,GOVERNMENT INTER COLLAGE THANA DARIYAVGANJ,W5,CONTINUITY COLLAPSE,CRITICAL,32.9,60,2025-26
MAU,MOHAMMADABAD,9620208001,PT DEEN DYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE DEORIA BADI,W2,ENROLLMENT DECLINE,HIGH,-10.2,-10,2025-26
PILIBHIT,AMARIA,9210105903,"GOVERNMENT HIGH SCHOOL HARHARPUR HASAN, AMARIYA, PILIBHIT",W2,ENROLLMENT DECLINE,HIGH,-13.3,-10,2025-26
PILIBHIT,AMARIA,9210105903,"GOVERNMENT HIGH SCHOOL HARHARPUR HASAN, AMARIYA, PILIBHIT",W4,GIRLS ENROLLMENT DROP,HIGH,-16.7,-10,2025-26
PILIBHIT,AMARIA,9210108404,"GOVERNMENT HIGH SCHOOL SARAINI TIRKUNIYA, AMARIYA, PILIBHIT",W1,ENROLLMENT CRASH,CRITICAL,-21.4,-20,2025-26
PILIBHIT,AMARIA,9210108404,"GOVERNMENT HIGH SCHOOL SARAINI TIRKUNIYA, AMARIYA, PILIBHIT",W3,GIRLS ENROLLMENT CRASH,CRITICAL,-33.3,-20,2025-26
PILIBHIT,AMARIA,9210108404,"GOVERNMENT HIGH SCHOOL SARAINI TIRKUNIYA, AMARIYA, PILIBHIT",W8,MICRO SCHOOL,HIGH,22,25,2025-26
PILIBHIT,PURANPUR,9210703703,GOVERNMENT HIGH SCHOOL  DAGA PURANPUR PILIBHIT,W4,GIRLS ENROLLMENT DROP,HIGH,-13.6,-10,2025-26
RAE BARELI,SHIVGARH,9280505504,GOVT INTER COLLEGE ACHCHHAI RAEBARELI,W1,ENROLLMENT CRASH,CRITICAL,-42.0,-20,2025-26
RAE BARELI,SHIVGARH,9280505504,GOVT INTER COLLEGE ACHCHHAI RAEBARELI,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-35.5,-20,2025-26
RAMPUR,SUAR,9054100300,GOVT MODERN GIRLS INTER COLLEGE TANDA,W8,MICRO SCHOOL,HIGH,17,25,2025-26
SAMBHAL (BHIM NAGAR),RAJPURA,9681705510,GOVT. INTER COLLEGE BHIRAVTI,W5,CONTINUITY COLLAPSE,CRITICAL,46.4,60,2025-26
SANT KABIR NAGAR,BAGHAULI,9561622603,GOVT HIGH SCHOOL NAUDAND BAGHAULI SANT KABIR NAGAR,W8,MICRO SCHOOL,HIGH,16,25,2025-26
SANT KABIR NAGAR,SANTHA,9562201703,GOVT HIGH SCHOOL MOTIPUR SANTHA SANT KABIR NAGAR,W2,ENROLLMENT DECLINE,HIGH,-18.8,-10,2025-26
SANT KABIR NAGAR,SANTHA,9562201703,GOVT HIGH SCHOOL MOTIPUR SANTHA SANT KABIR NAGAR,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-55.6,-20,2025-26
SANT KABIR NAGAR,SANTHA,9562201703,GOVT HIGH SCHOOL MOTIPUR SANTHA SANT KABIR NAGAR,W8,MICRO SCHOOL,HIGH,13,25,2025-26
SANT KABIR NAGAR,SEMARINYAVA,9561701021,GOVT HIGH SCHOOL AGAYA SEMARIYAWA SANT KABIR NAGAR,W1,ENROLLMENT CRASH,CRITICAL,-28.6,-20,2025-26
SANT KABIR NAGAR,SEMARINYAVA,9561701021,GOVT HIGH SCHOOL AGAYA SEMARIYAWA SANT KABIR NAGAR,W3,GIRLS ENROLLMENT CRASH,CRITICAL,-48.8,-20,2025-26
UNNAO,BIGHAPUR,9261501803,GOVERNMENT INTER COLLEGE KHURDHAI,W1,ENROLLMENT CRASH,CRITICAL,-36.7,-20,2025-26
MEERUT,SARURPUR,9074105321,GOVT. MODEL GIRLS INTER COLLEGE,W8,MICRO SCHOOL,HIGH,18,25,2025-26
MORADABAD,THAKURDWARA,9041208506,GOVERNMENT INTER COLLEGE RAMUWALA GANESH,W8,MICRO SCHOOL,HIGH,22,25,2025-26
SAHARANPUR,MUZAFFARABAD,9011207504,RAJKIYE INTER COLLEGE BHAINSRAU,W8,MICRO SCHOOL,HIGH,21,25,2025-26
SAHARANPUR,MUZAFFARABAD,9011204801,RAJKIYE INTER COLLEGE KALUWALA JAHANPUR,W8,MICRO SCHOOL,HIGH,7,25,2025-26
