District,Block,School_ID,School_Name,School_Growth_Tag,Block_Cluster_Type,Is_Outlier,Outlier_Type
MAHARAJGANJ,PARTAWAL,9570500119,GOVT HS SEMRA CHANDRAULI,Volatile,Recovery Cluster,No,Normal
MAHARAJGANJ,PARTAWAL,9570500118,GOVT HS UTI KHAS,Recovery,Recovery Cluster,No,Normal
MAHARAJGANJ,PHARENDA,9571004607,GOVT GIRLS IC PHARENDA,Peaked,Mixed Block,No,Normal
MAHOBA,CHARKHARI,9390104303,GOVT HIGH SCHOOL SHIVHAR,Peaked,Mixed Block,No,Normal
MAHOBA,CHARKHARI,9390106604,GOVT. HIGH SCHOOL PUNNIYA,Consistent Growth,Mixed Block,No,Normal
MAHOBA,CHARKHARI,9390103212,GOVT. HIGH SCHOOL SOOPA,Volatile,Mixed Block,No,Normal
MAHOBA,CHARKHARI,9390105912,PANDIT DEEN DYAL IC RIWAI CHARKHARI,Consistent Growth,Mixed Block,No,Normal
MAHOBA,CHARKHARI URBAN,9390108524,G.IC. CHARKHARI,Consistent Decline,Mixed Block,No,Normal
MAHOBA,CHARKHARI URBAN,9390108523,GIRLS INTER COLLEGE CHARKHARI.,Stable,Mixed Block,No,Normal
MAHOBA,JAITPUR,9390200144,G.G.I.C. JAITPUR,Peaked,Recovery Cluster,No,Normal
MAHOBA,JAITPUR,9390204803,GOVT HIGH SCHOOL LAMOURA JAITPUR,Recovery,Recovery Cluster,No,Normal
MAHOBA,JAITPUR,9390205602,GOVT HIGH SCHOOL MAJHGAWA KHURD,Recovery,Recovery Cluster,No,Normal
MAHOBA,JAITPUR,9390208303,GOVT HIGH SCHOOL RAWATPURA,Volatile,Recovery Cluster,No,Normal
MAHOBA,JAITPUR,9390207610,GOVT. GIRLS INTER COLLEGE KULPAHAR,Consistent Decline,Recovery Cluster,No,Normal
MAHOBA,JAITPUR,9390205703,GOVT. HIGH SCHOOL INDRAHATA,Volatile,Recovery Cluster,No,Normal
MAHOBA,JAITPUR,9390205306,GOVT. HIGH SCHOOL MAHUAA BANDH,Recovery,Recovery Cluster,No,Normal
MAHOBA,JAITPUR,9390212703,GOVT. HIGH SCHOOL MUHARI,Peaked,Recovery Cluster,No,Normal
MAHOBA,JAITPUR,9390200126,GOVT. INTER COLLEGE JAITPUR,Volatile,Recovery Cluster,No,Normal
MAHOBA,JAITPUR,9390209206,GOVT. INTER COLLEGE SUGIRA JAITPUR ,Consistent Growth,Recovery Cluster,No,Normal
MAHOBA,JAITPUR,9390201316,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE AJNAR,Peaked,Recovery Cluster,No,Normal
MAHOBA,KABRAI,9390302303,GOVT HIGH SCHOOL JYORAIYA,Recovery,Mixed Block,No,Normal
MAHOBA,KABRAI,9390313603,GOVT HIGH SCHOOL KULKUWAN,Recovery,Mixed Block,No,Normal
MAHOBA,KABRAI,9390310904,GOVT HIGH SCHOOL RIWAI SUNAICHA,Stable,Mixed Block,No,Normal
MAHOBA,KABRAI,9390304706,GOVT HIGH SCHOOL SINGHANPUR BAGHARAI,Peaked,Mixed Block,No,Normal
MAHOBA,KABRAI,9390300909,GOVT. HIGH SCHOOL PIPRAMAF,Stable,Mixed Block,No,Normal
MAHOBA,KABRAI,9390309015,GOVT. HIGH SCHOOL SIJAHARI,Peaked,Mixed Block,No,Normal
MAHOBA,KABRAI,9390304808,GOVT. HIGH SCHOOL SURHA,Peaked,Mixed Block,No,Normal
MAHOBA,KABRAI,9390301606,GOVT. INTER COLLEGE SHRINAGAR,Consistent Decline,Mixed Block,No,Normal
MAHOBA,KABRAI,9390313808,GOVT. PT. DEENDAYAL UPADHYAY MODEL INTER COLLEGE CHICHARA,Volatile,Mixed Block,No,Normal
MAHOBA,NAGAR PALIKA MAHOBA,9390500939,GOVERNMENT  GIRLS INTER COLLEGE MAHOBA,Stable,Mixed Block,No,Normal
MAHOBA,NAGAR PALIKA MAHOBA,9390500965,GOVT.INTER COLLEGE,Recovery,Mixed Block,No,Normal
MAHOBA,PANWARI,9390409103,GOVT HIGH SCHOOL BIJRARI,Peaked,Mixed Block,No,Normal
MAHOBA,PANWARI,9390401803,GOVT HIGH SCHOOL NAIPURA,Recovery,Mixed Block,No,Normal
MAHOBA,PANWARI,9390410504,GOVT HIGH SCHOOL SILALPURA,Consistent Decline,Mixed Block,No,Normal
MAHOBA,PANWARI,9390406729,GOVT. GIRLS INTER COLLEGE PANWARI,Consistent Growth,Mixed Block,No,Normal
MAHOBA,PANWARI,9390408604,GOVT. HIGH SCHOOL DULARA,Recovery,Mixed Block,No,Normal
MAHOBA,PANWARI,9390402307,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE KANKUA,Consistent Growth,Mixed Block,No,Normal
MAINPURI,BARNAHAL,9180905706,G.U.M. VID CHANDIKARA,Consistent Decline,Isolated Decline,No,Normal
MAINPURI,BEWAR,9180502405,G HIGH SCHOOL AMEHRA,Consistent Decline,Mixed Block,No,Normal
MAINPURI,BEWAR,9180505105,G.G.I.C MANPUR HARI,Peaked,Mixed Block,No,Normal
MAINPURI,BEWAR,9180512611,GOVT HIGH SCHOOL PARONKHA,Recovery,Mixed Block,No,Normal
MAINPURI,GHIROR,9180204402,GOVT HIGH SCHOOL NAGLA BHARA,Recovery,Mixed Block,No,Normal
MAINPURI,GHIROR,9180206802,Late S.R.V.S.YADAV GOVERMENT INTER COLLEGE NAGLA HAAR,Consistent Growth,Mixed Block,No,Normal
MAINPURI,GHIROR,9180210215,Pt Deendayal Upadhyay Govt Model Inter College Shahjahanpur,Consistent Growth,Mixed Block,No,Normal
MAINPURI,GHIROR,9180200123,RAJKIA GIRLS INTER COLLEGE,Volatile,Mixed Block,No,Normal
MAINPURI,GHIROR,9180208103,RAJKIIYA HIGH SCHOOL DHAURASI GHIROR,Recovery,Mixed Block,No,Normal
MAINPURI,GHIROR,9180207308,RAJKIYA HIGH SCHOOL MADHAILA  GHIROR,Peaked,Mixed Block,No,Normal
MAINPURI,JAGIR,9180703005,RAJKIYA HIGH SCHOOL RATANPUR BARA,Recovery,Mixed Block,No,Normal
MAINPURI,KARHAL,9180811515,G.G.I.C KARHAL MAINPURI,Consistent Decline,Mixed Block,No,Normal
MAINPURI,KARHAL,9180808904,GOVERMENT GIRLS INTER COLLEGE KHERA,Consistent Growth,Mixed Block,No,Normal
MAINPURI,KARHAL,9180803004,GOVT. HIGH SCHOOL NAKAU KARHAL MAINPURI,Volatile,Mixed Block,No,Normal
MAINPURI,KARHAL,9180805408,PT DEEN DAYAL GOVT INTER COLLEGE MODEL INTER COLLEGE SAHAN,Volatile,Mixed Block,No,Normal
MAINPURI,KISHANI,9180618702,SWAMI SADANAND GOVT.GIRLS IC KISHNI,Peaked,Mixed Block,No,Normal
MAINPURI,KURAWALI,9180302903,G.I.C.H.S.ROSINGPUR,Recovery,Mixed Block,No,Normal
MAINPURI,MAINPURI,9180106610,"G.G.I.C. RATHERA, MAINPURI",Recovery,Mixed Block,No,Normal
MAINPURI,MAINPURI,9180115230,G.I.C. MAINPURI,Consistent Decline,Mixed Block,No,Normal
MAINPURI,MAINPURI,9180100904,GOVERMENT H.S.S. DALIPPUR SATHINI,Recovery,Mixed Block,No,Normal
MAINPURI,MAINPURI,9180103505,GOVT. HIGH SCHOOL ANGAUTHA,Consistent Decline,Mixed Block,No,Normal
MAINPURI,MAINPURI-CITY,9181002917,RAJKIY KANYA INTER COLLEGE DEVI ROAD MAINPURI,Consistent Decline,Isolated Decline,No,Normal
MAINPURI,SULTANGANJ,9180400203,GOVT.HIGH SCHOOL LEHRA,Recovery,Mixed Block,No,Normal
MATHURA,BALDEO,9141004321,GOVERMENT GIRLS INTER COLLEGE  BALDEO,Volatile,Mixed Block,No,Normal
MATHURA,BALDEO,9141004008,GOVT HIGH SCHOOL AKOS,Consistent Decline,Mixed Block,No,Normal
MATHURA,BALDEO,9141000610,GOVT HIGH SCHOOL DAGENTA,Volatile,Mixed Block,No,Normal
MATHURA,BALDEO,9141003708,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE BAROLI,Consistent Growth,Mixed Block,No,Normal
MATHURA,CHAUMUHAN,9140503608,GOVT HIGH SCHOOL SENVA,Recovery,Mixed Block,No,Normal
MATHURA,CHAUMUHAN,9140501103,GOVT HIGH SCHOOL SYARAHA,Volatile,Mixed Block,No,Normal
MATHURA,CHAUMUHAN,9140504205,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE SIHANA,Consistent Growth,Mixed Block,No,Normal
MATHURA,CHHATA,9140402604,GOVT HIGH SCHOOL HUSAINI,Volatile,Mixed Block,No,Normal
MATHURA,CHHATA,9140407405,GOVT HIGH SCHOOL TOOMAULA,Peaked,Mixed Block,No,Normal
MATHURA,FARAH,9140201706,GOVT  GIRLS  INTER  COLLEGE PARKHAM,Consistent Growth,Growth Pocket,No,Normal
MATHURA,FARAH,9140200114,GOVT  GIRLS  INTER COLLEGE  FARAH,Peaked,Growth Pocket,No,Normal
MATHURA,FARAH,9140204703,GOVT HIGH SCHOOL BHADAYA GANGADHER,Consistent Growth,Growth Pocket,No,Normal
MATHURA,FARAH,9140202707,GOVT HIGH SCHOOL JHUDAVAI,Consistent Growth,Growth Pocket,No,Normal
MATHURA,GOVERDHAN,9140301609,GOVERNMENT GIRLS INTER COLLEGE ADING,Volatile,Mixed Block,No,Normal
MATHURA,GOVERDHAN,9140308116,GOVT  BHARTIY  INTER  COLLEGE    ADING,Consistent Growth,Mixed Block,No,Normal
MATHURA,GOVERDHAN,9140303404,GOVT. HIGH SCHOOL BACHGAON,Volatile,Mixed Block,No,Normal
MATHURA,GOVERDHAN,9140303304,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE PADAL,Recovery,Mixed Block,No,Normal
MATHURA,MANT,9140701905,GOV. HIGH SCHOOL BIWAVALI,Consistent Growth,Mixed Block,No,Normal
MATHURA,MANT,9140707903,GOVT HIGH SCHOOL BHADRAVAN,Volatile,Mixed Block,No,Normal
MATHURA,MANT,9140700311,PT.DEENDAYAL UPADHYAY GOVT. MODEL I.C KARAHARI MANT,Volatile,Mixed Block,No,Normal
MATHURA,MANT,9140713301,RAJ.K.INT.COLL. SIRI.KI.NAGARIYA,Recovery,Mixed Block,No,Normal
MATHURA,MANT,9140704602,govt high school nagala dani,Recovery,Mixed Block,No,Normal
MATHURA,MATHURA,9140109105,GOVT HIGH SCHOOL BHAINSA,Consistent Growth,Growth Pocket,No,Normal
MATHURA,MATHURA,9140103403,GOVT HIGH SCHOOL FAINCHARI,Consistent Growth,Growth Pocket,No,Normal
MATHURA,MATHURA,9140104518,PT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE JAIT,Consistent Growth,Growth Pocket,No,Normal
MATHURA,MATHURA,9140112003,V.D.P. GOVT. INTER COLLEGE,Peaked,Growth Pocket,No,Normal
MATHURA,NANDGAON,9140601106,GOV. HIGH SCHOOL SANCHOLI,Volatile,Mixed Block,No,Normal
MATHURA,NANDGAON,9140604009,GOVT HIGH SCHOOL KOTVAN,Volatile,Mixed Block,No,Normal
MATHURA,NANDGAON,9140602510,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE KAMAR,Consistent Growth,Mixed Block,No,Normal
MATHURA,NOHJHEEL,9140904704,RAJKIYA H.S. BHIDONI,Recovery,Mixed Block,No,Normal
MATHURA,NOHJHEEL,9140905703,RAJKIYA H.S. PACHAHARA,Recovery,Mixed Block,No,Normal
MATHURA,RAYA,9140802703,GOVT HIGH SCHOOL BISAVALI,Peaked,Mixed Block,No,Normal
MATHURA,RAYA,9140800504,GOVT HIGH SCHOOL BYAUHI,Volatile,Mixed Block,No,Normal
MATHURA,RAYA,9140803903,GOVT HIGH SCHOOL LOHAGARH,Consistent Decline,Mixed Block,No,Normal
MATHURA,RAYA,9140807307,GOVT.HIGH SCHOOL LOHVAN,Stable,Mixed Block,No,Normal
MATHURA,RAYA,9140809112,PT DEENDAYAL UPADHYAY GOV MODEL INTER COLLEGE SONAI,Consistent Growth,Mixed Block,No,Normal
MAU,BADRAW,9620703908,GOVT BALIKA INTER COLL MUJAR BUJURG,Recovery,Mixed Block,No,Normal
MAU,BADRAW,9620704305,PT DEENDAYAL UPADHYAY RAJKIY MODEL INTER COLLEGE KATIHARI MAU,Consistent Growth,Mixed Block,No,Normal
MAU,DOHRIGHAT,9620302805,GOVT HSS BELA KASAILA,Volatile,Mixed Block,No,Normal
MAU,DOHRIGHAT,9620305805,GOVT INTER COLLEGE BARHRAMPUR,Recovery,Mixed Block,No,Normal
MAU,GHOSI,9620504303,GOVT HIGH SCHOOL CHAK KUCHAI MAU,Volatile,Mixed Block,No,Normal
MAU,GHOSI,9620500908,GOVT HSS NADWAL,Volatile,Mixed Block,No,Normal
MAU,KOPAGANG,9620900505,GOVT HSS SHEHROSE,Consistent Growth,Isolated Growth,No,Normal
MAU,MOHAMMADABAD,9620204605,GOVT HSS BHOPATPUR SUTRAHI,Volatile,Mixed Block,No,Normal
MAU,MOHAMMADABAD,9620208001,PT DEEN DYAL UPADHYAY RAJKIYA MODEL INTER COLLEGE DEORIA BADI,Peaked,Mixed Block,No,Normal
MAU,NAGAR KSHETRA MAU,9621006101,GOVT BALIKA INTER COLL,Volatile,Mixed Block,No,Normal
MAU,PARDAHA,9620405603,GOVT KANYA HSS RAKAULI,Peaked,Mixed Block,No,Normal
MAU,RANIPUR,9620603604,GOVT HSS SULTANIPUR RANIPUR,Consistent Growth,Isolated Growth,No,Normal
MAU,RATANPURA,9620101606,GOVT HSS AILAKH,Peaked,Mixed Block,No,Normal
MAU,RATANPURA,9620104403,GOVT HSS DEVDAH,Volatile,Mixed Block,No,Normal
MAU,RATANPURA,9620101007,GOVT HSS GARHA,Consistent Growth,Mixed Block,No,Normal
MAU,RATANPURA,9620104805,GOVT HSS JAMDARA,Recovery,Mixed Block,No,Normal
MAU,RATANPURA,9620101608,Pt Deendayal Upadhyay Rajkiy Model Inter College Ailakh Mau,Peaked,Mixed Block,No,Normal
MEERUT,DAURALA,9070800123,GOVERNMENT HIGH SCHOOL KHIRWA NAUABAAD,Recovery,Mixed Block,No,Normal
MEERUT,DAURALA,9070803804,GOVT. HIGH SCH. CHINDAURI TAPPA LAWAR,Recovery,Mixed Block,No,Normal
MEERUT,DAURALA,9070802303,GOVT. HIGH SCHOOL PAVLI KHAS,Volatile,Mixed Block,No,Normal
MEERUT,HASTINAPUR,9071210901,GOVT. HIGH SCHOOL IKWARA,Volatile,Mixed Block,No,Normal
MEERUT,HASTINAPUR,9071202807,GOVT. HIGH SCHOOL RAHORA KHURD,Recovery,Mixed Block,No,Normal
MEERUT,HASTINAPUR,9071207720,RAJKIYA ASHRAM PADTI VIDYALAYA HASTINAPUR,Consistent Growth,Mixed Block,No,Normal
MEERUT,HASTINAPUR,9071207710,RAJKIYA BALIKA INTER COLLEGE,Peaked,Mixed Block,No,Normal
MEERUT,HASTINAPUR,9071207718,RAJKIYA INTAR COLLEGE,Recovery,Mixed Block,No,Normal
MEERUT,JANI,9070404603,GOVT. SR. SEC. SCHOOL CHARDDRA,Recovery,Mixed Block,No,Normal
MEERUT,JANI,9070402105,RAJKIUYA INTER COLLEGE BAHERAMPUR JANI,Volatile,Mixed Block,No,Normal
MEERUT,JANI,9070404813,GIC RASOOLPUR DHOULDI ,Consistent Growth,Mixed Block,No,Normal
MEERUT,KHARKHODA,9070302104,GOVT INTER COLLEGE JASORA,Consistent Growth,Mixed Block,No,Normal
MEERUT,KHARKHODA,9070301402,GOVT. HIGH SCH. FAKHARPUR KABTTA,Recovery,Mixed Block,No,Normal
MEERUT,KHARKHODA,9070304002,GOVT. HIGH SCH. GOVINDPUR,Consistent Growth,Mixed Block,No,Normal
MEERUT,KHARKHODA,9070302403,GOVT. HIGH SCH. MUNDALI,Volatile,Mixed Block,No,Normal
MEERUT,KHARKHODA,9070303902,GOVT. HIGH SCH. PIPLI KHEDA,Consistent Decline,Mixed Block,No,Normal
MEERUT,KHARKHODA,9070301202,GOVT. HIGH SCH. ULDHAN,Volatile,Mixed Block,No,Normal
MEERUT,KHARKHODA,9070302208,GOVT. HIGH SCHOOL AJRADA,Volatile,Mixed Block,No,Normal
MEERUT,KHARKHODA,9070300121,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KHARKHODA,Consistent Decline,Mixed Block,No,Normal
MEERUT,MACHRA,9071001709,G.I.C JARODA ,Consistent Growth,Mixed Block,No,Normal
MEERUT,MACHRA,9071001503,GOVT. HIGH SCH. BAHERORA,Recovery,Mixed Block,No,Normal
MEERUT,MACHRA,9071001904,RAJKIYA G.I.COLLEGE.KITHOR,Peaked,Mixed Block,No,Normal
MEERUT,MACHRA,9071001807,RAJKIYA INTER COLLEGE KAYAST BADDA,Volatile,Mixed Block,No,Normal
MEERUT,MAWANA,9070904903,GOVT. HIGH SCH. BISOLA,Peaked,Mixed Block,No,Normal
MEERUT,MAWANA,9070905303,GOVT. HIGH SCH. TATEENA,Recovery,Mixed Block,No,Normal
MEERUT,MAWANA,9070902305,GOVT. HIGH SCHOOL KAUL,Recovery,Mixed Block,No,Normal
MEERUT,MEERUT,9070102103,GOVT HIGH SCHOOL KUDHLA,Recovery,Mixed Block,No,Normal
MEERUT,MEERUT,9070104802,GOVT. HIGH SCH. SOLANA,Consistent Growth,Mixed Block,No,Normal
MEERUT,MEERUT NAGAR,9071303611,DEVWATI VIRENDRA KUMAR GOVT. GIRLS. I.C MADHAV PURAM,Stable,Mixed Block,No,Normal
MEERUT,MEERUT NAGAR,9071300179,GOVT GIRLS INTER COLLEGE HAPUR ROAD MRT,Consistent Decline,Mixed Block,No,Normal
MEERUT,MEERUT NAGAR,9071304120,GOVT. INTER COLLEGE MEERUT,Stable,Mixed Block,No,Normal
MEERUT,MEERUT NAGAR,9071300918,SPARSH RAJKIYA DRASHTIBADHIT BALAK I.C.,Consistent Decline,Mixed Block,No,Normal
MEERUT,PARIKSHIT GARH,9071106803,ABHINAV VIDHYALAYA BALI PRIKSHIT GARH,Consistent Growth,Mixed Block,No,Normal
MEERUT,PARIKSHIT GARH,9071100711,GOVT. H.S. AGWANPUR,Recovery,Mixed Block,No,Normal
MEERUT,PARIKSHIT GARH,9071107102,GOVT. HIGH SCHOOL T. JANUBI,Consistent Decline,Mixed Block,No,Normal
MEERUT,PARIKSHIT GARH,9071102333,GOVT. INTER COLLEGE LALIYANA,Peaked,Mixed Block,No,Normal
MEERUT,PARIKSHIT GARH,9071100118,RAJKIYA GIRLS INTER COLLEGE,Volatile,Mixed Block,No,Normal
MEERUT,RAJPURA,9070200208,GOVERNMENT GIRLS INTER COLLEGE,Consistent Growth,Mixed Block,No,Normal
MEERUT,RAJPURA,9070205403,GOVT. HIGH SCHOOL KUNKURA,Recovery,Mixed Block,No,Normal
MEERUT,RAJPURA,9070201204,GOVT. HIGH SCHOOL MAME PUR,Stable,Mixed Block,No,Normal
MEERUT,ROHTA,9070501502,GOVT. H S BADAM,Recovery,Mixed Block,No,Normal
MEERUT,ROHTA,9070503303,GOVT. H S DUNGAR,Consistent Growth,Mixed Block,No,Normal
MEERUT,ROHTA,9070503411,RAJKIYA INTER COLLEGE PUTH KHAS ROHTA,Recovery,Mixed Block,No,Normal
MEERUT,SARDHANA,9070607601,GOVT. HIGH SCH. MADIYAI,Volatile,Mixed Block,No,Normal
MEERUT,SARDHANA,9070603107,GOVT. INTER COLLEGE MAHADEV,Recovery,Mixed Block,No,Normal
MEERUT,SARDHANA,9070603907,RAJKIYA INTER COLLEGE KAPSADH,Volatile,Mixed Block,No,Normal
MEERUT,SARURPUR,9070701210,G.I.C. PANCHLI BUJURG,Volatile,Mixed Block,No,Normal
MEERUT,SARURPUR,9070700904,GOVT. HIGH SCH. DHANWALI / DAHAR,Recovery,Mixed Block,No,Normal
MEERUT,SARURPUR,9070703507,GOVT. HIGH SCHOOL KHIWAI,Peaked,Mixed Block,No,Normal
MEERUT,SARURPUR,9070700709,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KALAND,Peaked,Mixed Block,No,Normal
MEERUT,SARURPUR,9070702608,GOVERNMENT INTER COLLEGE,Consistent Growth,Mixed Block,No,Normal
MEERUT,SARURPUR,9074105321,GOVT. MODEL GIRLS INTER COLLEGE,Consistent Growth,Mixed Block,No,Normal
MIRZAPUR,CHHANBEY,9690510506,GOVT. HIGH SCHOOL BABURA,Volatile,Recovery Cluster,No,Normal
MIRZAPUR,CHHANBEY,9690511205,GOVT. HIGH SCHOOL BIROHI,Consistent Growth,Recovery Cluster,No,Normal
MIRZAPUR,CHHANBEY,9690513103,GOVT. HIGH SCHOOL DADAWA,Recovery,Recovery Cluster,No,Normal
MIRZAPUR,CHHANBEY,9690503904,GOVT. HIGH SCHOOL JASA BAGHAURA,Recovery,Recovery Cluster,No,Normal
MIRZAPUR,CHHANBEY,9690504408,GOVT. HIGH SCHOOL KUSHAHA,Consistent Growth,Recovery Cluster,No,Normal
MIRZAPUR,CHHANBEY,9690509703,GOVT. HIGH SCHOOL NADINI,Recovery,Recovery Cluster,No,Normal
MIRZAPUR,CHHANBEY,9690506703,GOVT. HIGH SCHOOL SUMATIYA,Peaked,Recovery Cluster,No,Normal
MIRZAPUR,HALIA,9690206306,GOVT. GIRLS I.C. BARAUNDHA,Volatile,Recovery Cluster,No,Normal
MIRZAPUR,HALIA,9690204213,GOVT. HIGH SCHOOL DRAMAND GANJ,Volatile,Recovery Cluster,No,Normal
MIRZAPUR,HALIA,9690211917,GOVT. HIGH SCHOOL HALIA,Consistent Growth,Recovery Cluster,No,Normal
MIRZAPUR,HALIA,9690203008,GOVT. HIGH SCHOOL PATEHRA,Volatile,Recovery Cluster,No,Normal
MIRZAPUR,HALIA,9690206307,GOVT. U.M.V. BARAUNDHA,Recovery,Recovery Cluster,No,Normal
MIRZAPUR,HALIA,9690213303,GOVT. U.M.V. KHARIHAT KHURD,Peaked,Recovery Cluster,No,Normal
MIRZAPUR,HALIA,9690209405,GOVT. U.M.V. MATWAR,Recovery,Recovery Cluster,No,Normal
MIRZAPUR,HALIA,9690206703,GOVT. U.M.V. NAIDI KATHARI,Peaked,Recovery Cluster,No,Normal
MIRZAPUR,HALIA,9690201403,GOVT. U.M.V. PIPRA,Volatile,Recovery Cluster,No,Normal
MIRZAPUR,HALIA,9690208503,GOVT. U.MV. KOTA SHIV PRATAP,Recovery,Recovery Cluster,No,Normal
MIRZAPUR,JAMALPUR,9690808305,GOVT U.M.V. BHUILEE,Stable,Mixed Block,No,Normal
MIRZAPUR,JAMALPUR,9690800803,GOVT. U.M.V. GORAKHPUR MAFEE,Volatile,Mixed Block,No,Normal
MIRZAPUR,KONE,9690702504,GOVT. HIGH SCHOOL BHOGAON,Consistent Growth,Growth Pocket,No,Normal
MIRZAPUR,KONE,9690704704,GOVT. HIGH SCHOOL CHETGANJ,Consistent Growth,Growth Pocket,No,Normal
MIRZAPUR,KONE,9690700109,GOVT. HIGH SCHOOL CHILH,Recovery,Growth Pocket,No,Normal
MIRZAPUR,KONE,9690702108,GOVT. HIGH SCHOOL MUJEHRA,Consistent Growth,Growth Pocket,No,Normal
MIRZAPUR,KONE,9690703307,GOVT. HIGH SCHOOL TILTHI,Peaked,Growth Pocket,No,Normal
MIRZAPUR,KONE,9690701104,GOVT. U.M.V. BALLI PARWA,Consistent Growth,Growth Pocket,No,Normal
MIRZAPUR,LALGANJ,9690308703,GOVT. HIGH SCHOOL KOTHI,Consistent Growth,Growth Pocket,No,Normal
MIRZAPUR,LALGANJ,9690307106,GOVT. HIGH SCHOOL LAHANGPUR,Consistent Growth,Growth Pocket,No,Normal
MIRZAPUR,LALGANJ,9690304105,GOVT. HIGH SCHOOL TILAON,Consistent Growth,Growth Pocket,No,Normal
MIRZAPUR,LALGANJ,9690300110,GOVT. U.M.V. DUBAR KALA,Peaked,Growth Pocket,No,Normal
MIRZAPUR,LALGANJ,9690305905,GOVT. U.M.V. NEVADHIYA-2,Recovery,Growth Pocket,No,Normal
MIRZAPUR,LALGANJ,9690305504,GOVT. U.M.V. RAMPUR VASID ALI,Consistent Growth,Growth Pocket,No,Normal
MIRZAPUR,LALGANJ,9690304305,GOVT. U.M.V. USARI PANDEY,Stable,Growth Pocket,No,Normal
MIRZAPUR,MAJHAWA,9691006114,GOVT. GIRL INTER COLLAGE KACHHAWAN,Volatile,Mixed Block,No,Normal
MIRZAPUR,MAJHAWA,9691005604,GOVT. HIGH SCHOOL AAHEE,Volatile,Mixed Block,No,Normal
MIRZAPUR,MAJHAWA,9691005503,GOVT. HIGH SCHOOL GOTWAN,Volatile,Mixed Block,No,Normal
MIRZAPUR,MARIHAN,9691101104,"GOVT. HIGH SCHOOL, RAIKARA",Recovery,Mixed Block,No,Normal
MIRZAPUR,MARIHAN,9691106903,GOVT. U.M.V. BELAHARA,Recovery,Mixed Block,No,Normal
MIRZAPUR,MARIHAN,9691101904,GOVT. U.M.V. RAJAUHAN,Consistent Growth,Mixed Block,No,Normal
MIRZAPUR,NAGAR,9691409809,GOVT. HIGH SCHOOL BHARUHANA,Peaked,Mixed Block,No,Normal
MIRZAPUR,NAGAR,9691407303,GOVT. HIGH SCHOOL DULLAHPUR,Peaked,Mixed Block,No,Normal
MIRZAPUR,NAGAR,9691406706,GOVT. HIGH SCHOOL JIGNAUREE,Volatile,Mixed Block,No,Normal
MIRZAPUR,NAGAR,9691408507,GOVT. HIGH SCHOOL MAHUARI KALA,Volatile,Mixed Block,No,Normal
MIRZAPUR,NAGAR,9691410604,GOVT. HIGH SCHOOL SHAHPUR,Consistent Growth,Mixed Block,No,Normal
MIRZAPUR,NAGAR,9691405703,"GOVT. HIGH SCHOOL, INDI, VEERSHAHPUR",Volatile,Mixed Block,No,Normal
MIRZAPUR,NAGAR PALIKA,9691300207,G.G.I.C.VINDHYACHAL,Peaked,Mixed Block,No,Normal
MIRZAPUR,NAGAR PALIKA,9691304906,GOVERNMENT INTER COLLEGE,Consistent Decline,Mixed Block,No,Normal
MIRZAPUR,NAGAR PALIKA,9691301008,SW. KASHIRAM RAJKIYA BALIKA I.C.,Consistent Decline,Mixed Block,No,Normal
MIRZAPUR,NARAYANPUR,9690913502,G.G.I.C. CHUNAR,Consistent Decline,Isolated Decline,No,Normal
MIRZAPUR,PAHARI,9690401804,GOVT. GIRLS HIGH SCHOOL BHARPURA,Volatile,Recovery Cluster,No,Normal
MIRZAPUR,PAHARI,9690400704,GOVT. HIGH SCHOOL DADHIRAM,Recovery,Recovery Cluster,No,Normal
MIRZAPUR,PAHARI,9690401106,GOVT. HIGH SCHOOL DATI,Consistent Decline,Recovery Cluster,No,Normal
MIRZAPUR,PAHARI,9690403003,GOVT. HIGH SCHOOL KATHANAI,Recovery,Recovery Cluster,No,Normal
MIRZAPUR,PAHARI,9690404704,GOVT. HIGH SCHOOL TOSAWAN,Recovery,Recovery Cluster,No,Normal
MIRZAPUR,PAHARI,9690405306,"SAMAJWADI ABHINAV VIDYALAYA, BHOJPUR PAHARI",Consistent Decline,Recovery Cluster,No,Normal
MIRZAPUR,RAJGARH,9690604903,GOVT. H.S.S. KHAMHVA JAMTEE,Recovery,Mixed Block,No,Normal
MIRZAPUR,RAJGARH,9690611503,GOVT. U.M.V. DHAURAHA,Recovery,Mixed Block,No,Normal
MIRZAPUR,RAJGARH,9690604502,GOVT. U.M.V. KHORADEEH,Consistent Growth,Mixed Block,No,Normal
MIRZAPUR,RAJGARH,9690603203,GOVT. U.M.V. TENDUA KALA,Consistent Growth,Mixed Block,No,Normal
MIRZAPUR,SEEKHAR,9690105102,BABA RAM ABHILASH GIC DOMANPUR,Recovery,Recovery Cluster,No,Normal
