District,Block,School_ID,School_Name,C8,C9,C10,C11,C12,Total,Share_C8,Share_C9,Share_C10,Share_C11,Share_C12,HHI_2223,HHI_2526,HHI_Trend,Dominant_Class,Top2_Classes_pct,Concentration_Tag
MAU,GHOSI,9620500908,GOVT HSS NADWAL,0,29,26,0,0,55,0.0,0.5273,0.4727,0.0,0.0,0.5014,0.5015,Stable,Class 9,100.0,Highly Concentrated
MAU,KOPAGANG,9620900505,GOVT HSS SHEHROSE,0,24,27,0,0,51,0.0,0.4706,0.5294,0.0,0.0,0.5055,0.5017,Stable,Class 10,100.0,Highly Concentrated
MAU,MOHAMMADABAD,9620204605,GOVT HSS BHOPATPUR SUTRAHI,0,32,25,0,0,57,0.0,0.5614,0.4386,0.0,0.0,0.5035,0.5075,Stable,Class 9,100.0,Highly Concentrated
MAU,NAGAR KSHETRA MAU,9621006101,GOVT BALIKA INTER COLL,14,43,34,50,44,185,0.0757,0.2324,0.1838,0.2703,0.2378,0.2198,0.2231,Stable,Class 11,50.8,Balanced
MAU,PARDAHA,9620405603,GOVT KANYA HSS RAKAULI,0,21,33,0,0,54,0.0,0.3889,0.6111,0.0,0.0,0.502,0.5247,Stable,Class 10,100.0,Highly Concentrated
MAU,RANIPUR,9620603604,GOVT HSS SULTANIPUR RANIPUR,0,82,52,0,0,134,0.0,0.6119,0.3881,0.0,0.0,0.5038,0.5251,Stable,Class 9,100.0,Highly Concentrated
MAU,RATANPURA,9620101606,GOVT HSS AILAKH,0,18,8,0,0,26,0.0,0.6923,0.3077,0.0,0.0,0.5968,0.574,Stable,Class 9,100.0,Highly Concentrated
MAU,RATANPURA,9620104403,GOVT HSS DEVDAH,0,62,38,0,0,100,0.0,0.62,0.38,0.0,0.0,0.5024,0.5288,Stable,Class 9,100.0,Highly Concentrated
MAU,RATANPURA,9620101007,GOVT HSS GARHA,0,52,80,0,0,132,0.0,0.3939,0.6061,0.0,0.0,0.5011,0.5225,Stable,Class 10,100.0,Highly Concentrated
MAU,RATANPURA,9620104805,GOVT HSS JAMDARA,0,10,4,0,0,14,0.0,0.7142,0.2857,0.0,0.0,0.5848,0.5918,Stable,Class 9,100.0,Highly Concentrated
MAU,RATANPURA,9620101608,Pt Deendayal Upadhyay Rajkiy Model Inter College Ailakh Mau,8,34,40,28,44,154,0.0519,0.2208,0.2597,0.1818,0.2857,0.3556,0.2336,Becoming More Balanced,Class 12,54.5,Balanced
MEERUT,DAURALA,9070800123,GOVERNMENT HIGH SCHOOL KHIRWA NAUABAAD,0,47,37,0,0,84,0.0,0.5595,0.4405,0.0,0.0,0.5001,0.5071,Stable,Class 9,100.0,Highly Concentrated
MEERUT,DAURALA,9070803804,GOVT. HIGH SCH. CHINDAURI TAPPA LAWAR,0,34,20,0,0,54,0.0,0.6296,0.3704,0.0,0.0,0.5015,0.5336,Stable,Class 9,100.0,Highly Concentrated
MEERUT,DAURALA,9070802303,GOVT. HIGH SCHOOL PAVLI KHAS,0,63,49,0,0,112,0.0,0.5625,0.4375,0.0,0.0,0.5002,0.5078,Stable,Class 9,100.0,Highly Concentrated
MEERUT,HASTINAPUR,9071210901,GOVT. HIGH SCHOOL IKWARA,0,43,22,0,0,65,0.0,0.6615,0.3385,0.0,0.0,0.5001,0.5522,Becoming More Concentrated,Class 9,100.0,Highly Concentrated
MEERUT,HASTINAPUR,9071202807,GOVT. HIGH SCHOOL RAHORA KHURD,0,68,68,0,0,136,0.0,0.5,0.5,0.0,0.0,0.5104,0.5,Stable,Class 9,100.0,Highly Concentrated
MEERUT,HASTINAPUR,9071207720,RAJKIYA ASHRAM PADTI VIDYALAYA HASTINAPUR,59,56,34,16,15,180,0.3278,0.3111,0.1889,0.0889,0.0833,0.2221,0.2548,Stable,Class 8,63.9,Balanced
MEERUT,HASTINAPUR,9071207710,RAJKIYA BALIKA INTER COLLEGE,79,136,155,151,155,676,0.1169,0.2012,0.2293,0.2234,0.2293,0.2056,0.2092,Stable,Class 10,45.9,Perfectly Balanced
MEERUT,HASTINAPUR,9071207718,RAJKIYA INTAR COLLEGE,59,153,105,195,150,662,0.0891,0.2311,0.1586,0.2946,0.2266,0.2292,0.2246,Stable,Class 11,52.6,Balanced
MEERUT,JANI,9070404603,GOVT. SR. SEC. SCHOOL CHARDDRA,0,30,24,0,0,54,0.0,0.5555,0.4444,0.0,0.0,0.5372,0.5062,Stable,Class 9,100.0,Highly Concentrated
MEERUT,JANI,9070402105,RAJKIUYA INTER COLLEGE BAHERAMPUR JANI,43,64,63,59,49,278,0.1547,0.2302,0.2266,0.2122,0.1763,0.2027,0.2044,Stable,Class 9,45.7,Perfectly Balanced
MEERUT,KHARKHODA,9070302104,GOVT INTER COLLEGE JASORA,7,59,38,82,72,258,0.0271,0.2287,0.1473,0.3178,0.2791,0.5629,0.2536,Becoming More Balanced,Class 11,59.7,Balanced
MEERUT,KHARKHODA,9070301402,GOVT. HIGH SCH. FAKHARPUR KABTTA,0,23,15,0,0,38,0.0,0.6052,0.3947,0.0,0.0,0.5004,0.5222,Stable,Class 9,100.0,Highly Concentrated
MEERUT,KHARKHODA,9070304002,GOVT. HIGH SCH. GOVINDPUR,0,62,40,0,0,102,0.0,0.6078,0.3922,0.0,0.0,0.5108,0.5233,Stable,Class 9,100.0,Highly Concentrated
MEERUT,KHARKHODA,9070302403,GOVT. HIGH SCH. MUNDALI,0,24,26,0,0,50,0.0,0.48,0.52,0.0,0.0,0.5266,0.5008,Stable,Class 10,100.0,Highly Concentrated
MEERUT,KHARKHODA,9070303902,GOVT. HIGH SCH. PIPLI KHEDA,0,57,64,0,0,121,0.0,0.4711,0.5289,0.0,0.0,0.5003,0.5017,Stable,Class 10,100.0,Highly Concentrated
MEERUT,KHARKHODA,9070301202,GOVT. HIGH SCH. ULDHAN,0,30,23,0,0,53,0.0,0.566,0.434,0.0,0.0,0.5848,0.5087,Becoming More Balanced,Class 9,100.0,Highly Concentrated
MEERUT,KHARKHODA,9070302208,GOVT. HIGH SCHOOL AJRADA,0,36,44,0,0,80,0.0,0.45,0.55,0.0,0.0,0.5275,0.505,Stable,Class 10,100.0,Highly Concentrated
MEERUT,KHARKHODA,9070300121,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KHARKHODA,8,25,31,48,49,161,0.0497,0.1553,0.1925,0.2981,0.3043,0.2187,0.2452,Stable,Class 12,60.2,Balanced
MEERUT,MACHRA,9071001709,G.I.C JARODA ,0,24,13,12,1,50,0.0,0.48,0.26,0.24,0.02,0.7812,0.356,Becoming More Balanced,Class 9,74.0,Moderately Concentrated
MEERUT,MACHRA,9071001503,GOVT. HIGH SCH. BAHERORA,0,40,21,0,0,61,0.0,0.6557,0.3443,0.0,0.0,0.5121,0.5485,Stable,Class 9,100.0,Highly Concentrated
MEERUT,MACHRA,9071001904,RAJKIYA G.I.COLLEGE.KITHOR,33,50,33,55,35,206,0.1602,0.2427,0.1602,0.267,0.1699,0.2043,0.2104,Stable,Class 11,51.0,Perfectly Balanced
MEERUT,MACHRA,9071001807,RAJKIYA INTER COLLEGE KAYAST BADDA,0,41,29,61,42,173,0.0,0.237,0.1676,0.3526,0.2428,0.2149,0.2675,Becoming More Concentrated,Class 11,59.5,Balanced
MEERUT,MAWANA,9070904903,GOVT. HIGH SCH. BISOLA,0,45,44,0,0,89,0.0,0.5056,0.4944,0.0,0.0,0.5014,0.5001,Stable,Class 9,100.0,Highly Concentrated
MEERUT,MAWANA,9070905303,GOVT. HIGH SCH. TATEENA,0,19,21,0,0,40,0.0,0.475,0.525,0.0,0.0,0.5008,0.5012,Stable,Class 10,100.0,Highly Concentrated
MEERUT,MAWANA,9070902305,GOVT. HIGH SCHOOL KAUL,0,19,16,0,0,35,0.0,0.5428,0.4571,0.0,0.0,0.5176,0.5037,Stable,Class 9,100.0,Highly Concentrated
MEERUT,MEERUT,9070102103,GOVT HIGH SCHOOL KUDHLA,0,42,28,0,0,70,0.0,0.6,0.4,0.0,0.0,0.5174,0.52,Stable,Class 9,100.0,Highly Concentrated
MEERUT,MEERUT,9070104802,GOVT. HIGH SCH. SOLANA,0,36,19,0,0,55,0.0,0.6545,0.3454,0.0,0.0,0.5089,0.5478,Stable,Class 9,100.0,Highly Concentrated
MEERUT,MEERUT NAGAR,9071303611,DEVWATI VIRENDRA KUMAR GOVT. GIRLS. I.C MADHAV PURAM,80,128,98,131,144,581,0.1377,0.2203,0.1687,0.2255,0.2478,0.207,0.2082,Stable,Class 12,47.3,Perfectly Balanced
MEERUT,MEERUT NAGAR,9071300179,GOVT GIRLS INTER COLLEGE HAPUR ROAD MRT,89,226,147,145,201,808,0.1101,0.2797,0.1819,0.1795,0.2488,0.2071,0.2176,Stable,Class 9,52.8,Perfectly Balanced
MEERUT,MEERUT NAGAR,9071304120,GOVT. INTER COLLEGE MEERUT,64,137,100,233,232,766,0.0836,0.1789,0.1305,0.3042,0.3029,0.2476,0.2403,Stable,Class 11,60.7,Balanced
MEERUT,MEERUT NAGAR,9071300918,SPARSH RAJKIYA DRASHTIBADHIT BALAK I.C.,4,4,8,12,14,42,0.0952,0.0952,0.1905,0.2857,0.3333,0.2062,0.2472,Stable,Class 12,61.9,Balanced
MEERUT,PARIKSHIT GARH,9071106803,ABHINAV VIDHYALAYA BALI PRIKSHIT GARH,24,26,15,0,0,65,0.3692,0.4,0.2308,0.0,0.0,0.3444,0.3496,Stable,Class 9,76.9,Moderately Concentrated
MEERUT,PARIKSHIT GARH,9071100711,GOVT. H.S. AGWANPUR,0,37,27,0,0,64,0.0,0.5781,0.4219,0.0,0.0,0.5062,0.5122,Stable,Class 9,100.0,Highly Concentrated
MEERUT,PARIKSHIT GARH,9071107102,GOVT. HIGH SCHOOL T. JANUBI,0,34,53,0,0,87,0.0,0.3908,0.6092,0.0,0.0,0.5007,0.5238,Stable,Class 10,100.0,Highly Concentrated
MEERUT,PARIKSHIT GARH,9071102333,GOVT. INTER COLLEGE LALIYANA,0,22,14,16,12,64,0.0,0.3437,0.2187,0.25,0.1875,0.4446,0.2637,Becoming More Balanced,Class 9,59.4,Balanced
MEERUT,PARIKSHIT GARH,9071100118,RAJKIYA GIRLS INTER COLLEGE,70,114,129,122,141,576,0.1215,0.1979,0.224,0.2118,0.2448,0.2084,0.2089,Stable,Class 12,46.9,Perfectly Balanced
MEERUT,RAJPURA,9070200208,GOVERNMENT GIRLS INTER COLLEGE,19,42,39,25,37,162,0.1173,0.2593,0.2407,0.1543,0.2284,0.7363,0.2149,Becoming More Balanced,Class 9,50.0,Perfectly Balanced
MEERUT,RAJPURA,9070205403,GOVT. HIGH SCHOOL KUNKURA,0,39,30,0,0,69,0.0,0.5652,0.4348,0.0,0.0,0.5116,0.5085,Stable,Class 9,100.0,Highly Concentrated
MEERUT,RAJPURA,9070201204,GOVT. HIGH SCHOOL MAME PUR,0,37,42,0,0,79,0.0,0.4683,0.5316,0.0,0.0,0.5039,0.502,Stable,Class 10,100.0,Highly Concentrated
MEERUT,ROHTA,9070501502,GOVT. H S BADAM,0,19,14,0,0,33,0.0,0.5757,0.4242,0.0,0.0,0.507,0.5115,Stable,Class 9,100.0,Highly Concentrated
MEERUT,ROHTA,9070503303,GOVT. H S DUNGAR,0,39,29,0,0,68,0.0,0.5735,0.4265,0.0,0.0,0.5121,0.5108,Stable,Class 9,100.0,Highly Concentrated
MEERUT,ROHTA,9070503411,RAJKIYA INTER COLLEGE PUTH KHAS ROHTA,29,83,54,62,60,288,0.1007,0.2882,0.1875,0.2153,0.2083,0.215,0.2181,Stable,Class 9,50.3,Perfectly Balanced
MEERUT,SARDHANA,9070607601,GOVT. HIGH SCH. MADIYAI,0,19,10,0,0,29,0.0,0.6551,0.3448,0.0,0.0,0.5,0.5482,Stable,Class 9,100.0,Highly Concentrated
MEERUT,SARDHANA,9070603107,GOVT. INTER COLLEGE MAHADEV,0,48,33,28,32,141,0.0,0.3404,0.234,0.1986,0.2269,0.2714,0.2616,Stable,Class 9,57.4,Balanced
MEERUT,SARDHANA,9070603907,RAJKIYA INTER COLLEGE KAPSADH,6,19,15,24,12,76,0.0789,0.25,0.1974,0.3158,0.1579,0.2404,0.2323,Stable,Class 11,56.6,Balanced
MEERUT,SARURPUR,9070701210,G.I.C. PANCHLI BUJURG,32,17,12,20,9,90,0.3556,0.1889,0.1333,0.2222,0.1,1.0,0.2393,Becoming More Balanced,Class 8,57.8,Balanced
MEERUT,SARURPUR,9070700904,GOVT. HIGH SCH. DHANWALI / DAHAR,0,11,5,0,0,16,0.0,0.6875,0.3125,0.0,0.0,0.5703,0.5703,Stable,Class 9,100.0,Highly Concentrated
MEERUT,SARURPUR,9070703507,GOVT. HIGH SCHOOL KHIWAI,0,49,34,0,0,83,0.0,0.5904,0.4096,0.0,0.0,0.5312,0.5163,Stable,Class 9,100.0,Highly Concentrated
MEERUT,SARURPUR,9070700709,Pt DEEN DAYAL UPADAYAY RAJKIYA MODEL INTER COLLEGE KALAND,18,40,42,24,35,159,0.1132,0.2516,0.2641,0.1509,0.2201,0.272,0.2171,Becoming More Balanced,Class 10,51.6,Perfectly Balanced
MIRZAPUR,CHHANBEY,9690510506,GOVT. HIGH SCHOOL BABURA,0,53,49,0,0,102,0.0,0.5196,0.4804,0.0,0.0,0.5127,0.5008,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,CHHANBEY,9690511205,GOVT. HIGH SCHOOL BIROHI,0,81,75,0,0,156,0.0,0.5192,0.4808,0.0,0.0,0.5059,0.5007,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,CHHANBEY,9690513103,GOVT. HIGH SCHOOL DADAWA,0,38,48,0,0,86,0.0,0.4419,0.5581,0.0,0.0,0.5189,0.5068,Stable,Class 10,100.0,Highly Concentrated
MIRZAPUR,CHHANBEY,9690503904,GOVT. HIGH SCHOOL JASA BAGHAURA,0,36,22,0,0,58,0.0,0.6207,0.3793,0.0,0.0,0.52,0.5291,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,CHHANBEY,9690504408,GOVT. HIGH SCHOOL KUSHAHA,0,87,71,0,0,158,0.0,0.5506,0.4494,0.0,0.0,0.5012,0.5051,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,CHHANBEY,9690509703,GOVT. HIGH SCHOOL NADINI,0,35,26,0,0,61,0.0,0.5738,0.4262,0.0,0.0,0.5008,0.5109,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,CHHANBEY,9690506703,GOVT. HIGH SCHOOL SUMATIYA,0,70,105,0,0,175,0.0,0.4,0.6,0.0,0.0,0.5049,0.52,Stable,Class 10,100.0,Highly Concentrated
MIRZAPUR,HALIA,9690206306,GOVT. GIRLS I.C. BARAUNDHA,0,70,48,39,52,209,0.0,0.3349,0.2297,0.1866,0.2488,0.2661,0.2616,Stable,Class 9,58.4,Balanced
MIRZAPUR,HALIA,9690204213,GOVT. HIGH SCHOOL DRAMAND GANJ,0,36,15,0,0,51,0.0,0.7059,0.2941,0.0,0.0,0.7429,0.5848,Becoming More Balanced,Class 9,100.0,Highly Concentrated
MIRZAPUR,HALIA,9690211917,GOVT. HIGH SCHOOL HALIA,0,64,58,0,0,122,0.0,0.5246,0.4754,0.0,0.0,0.7066,0.5012,Becoming More Balanced,Class 9,100.0,Highly Concentrated
MIRZAPUR,HALIA,9690203008,GOVT. HIGH SCHOOL PATEHRA,0,19,12,0,0,31,0.0,0.6129,0.3871,0.0,0.0,0.58,0.5255,Becoming More Balanced,Class 9,100.0,Highly Concentrated
MIRZAPUR,HALIA,9690206307,GOVT. U.M.V. BARAUNDHA,0,44,42,0,0,86,0.0,0.5116,0.4884,0.0,0.0,0.5161,0.5003,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,HALIA,9690213303,GOVT. U.M.V. KHARIHAT KHURD,0,26,30,0,0,56,0.0,0.4643,0.5357,0.0,0.0,0.5152,0.5026,Stable,Class 10,100.0,Highly Concentrated
MIRZAPUR,HALIA,9690209405,GOVT. U.M.V. MATWAR,0,16,13,0,0,29,0.0,0.5517,0.4483,0.0,0.0,0.625,0.5054,Becoming More Balanced,Class 9,100.0,Highly Concentrated
MIRZAPUR,HALIA,9690206703,GOVT. U.M.V. NAIDI KATHARI,0,43,65,0,0,108,0.0,0.3981,0.6018,0.0,0.0,0.5191,0.5207,Stable,Class 10,100.0,Highly Concentrated
MIRZAPUR,HALIA,9690201403,GOVT. U.M.V. PIPRA,0,84,91,0,0,175,0.0,0.48,0.52,0.0,0.0,0.521,0.5008,Stable,Class 10,100.0,Highly Concentrated
MIRZAPUR,HALIA,9690208503,GOVT. U.MV. KOTA SHIV PRATAP,0,34,33,0,0,67,0.0,0.5075,0.4925,0.0,0.0,0.5062,0.5001,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,JAMALPUR,9690808305,GOVT U.M.V. BHUILEE,0,157,174,0,0,331,0.0,0.4743,0.5257,0.0,0.0,0.5001,0.5013,Stable,Class 10,100.0,Highly Concentrated
MIRZAPUR,JAMALPUR,9690800803,GOVT. U.M.V. GORAKHPUR MAFEE,0,100,127,0,0,227,0.0,0.4405,0.5595,0.0,0.0,0.5048,0.5071,Stable,Class 10,100.0,Highly Concentrated
MIRZAPUR,KONE,9690702504,GOVT. HIGH SCHOOL BHOGAON,0,40,42,0,0,82,0.0,0.4878,0.5122,0.0,0.0,0.5473,0.5003,Stable,Class 10,100.0,Highly Concentrated
MIRZAPUR,KONE,9690704704,GOVT. HIGH SCHOOL CHETGANJ,0,81,98,0,0,179,0.0,0.4525,0.5475,0.0,0.0,0.625,0.5045,Becoming More Balanced,Class 10,100.0,Highly Concentrated
MIRZAPUR,KONE,9690700109,GOVT. HIGH SCHOOL CHILH,0,102,68,0,0,170,0.0,0.6,0.4,0.0,0.0,0.5646,0.52,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,KONE,9690702108,GOVT. HIGH SCHOOL MUJEHRA,0,63,42,0,0,105,0.0,0.6,0.4,0.0,0.0,0.5006,0.52,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,KONE,9690703307,GOVT. HIGH SCHOOL TILTHI,0,91,63,0,0,154,0.0,0.5909,0.4091,0.0,0.0,0.5052,0.5165,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,KONE,9690701104,GOVT. U.M.V. BALLI PARWA,0,61,47,0,0,108,0.0,0.5648,0.4352,0.0,0.0,0.5009,0.5084,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,LALGANJ,9690308703,GOVT. HIGH SCHOOL KOTHI,0,81,53,0,0,134,0.0,0.6045,0.3955,0.0,0.0,0.6543,0.5218,Becoming More Balanced,Class 9,100.0,Highly Concentrated
MIRZAPUR,LALGANJ,9690307106,GOVT. HIGH SCHOOL LAHANGPUR,0,90,72,0,0,162,0.0,0.5556,0.4444,0.0,0.0,0.5194,0.5062,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,LALGANJ,9690304105,GOVT. HIGH SCHOOL TILAON,0,52,31,0,0,83,0.0,0.6265,0.3735,0.0,0.0,0.5102,0.532,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,LALGANJ,9690300110,GOVT. U.M.V. DUBAR KALA,0,84,78,0,0,162,0.0,0.5185,0.4815,0.0,0.0,0.5019,0.5007,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,LALGANJ,9690305905,GOVT. U.M.V. NEVADHIYA-2,0,34,26,0,0,60,0.0,0.5667,0.4333,0.0,0.0,0.5003,0.5089,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,LALGANJ,9690305504,GOVT. U.M.V. RAMPUR VASID ALI,0,60,57,0,0,117,0.0,0.5128,0.4872,0.0,0.0,0.5988,0.5003,Becoming More Balanced,Class 9,100.0,Highly Concentrated
MIRZAPUR,LALGANJ,9690304305,GOVT. U.M.V. USARI PANDEY,0,39,27,0,0,66,0.0,0.5909,0.4091,0.0,0.0,0.5277,0.5165,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,MAJHAWA,9691006114,GOVT. GIRL INTER COLLAGE KACHHAWAN,6,58,63,51,85,263,0.0228,0.2205,0.2395,0.1939,0.3232,0.253,0.2486,Stable,Class 12,56.3,Balanced
MIRZAPUR,MAJHAWA,9691005604,GOVT. HIGH SCHOOL AAHEE,0,115,101,0,0,216,0.0,0.5324,0.4676,0.0,0.0,0.5002,0.5021,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,MAJHAWA,9691005503,GOVT. HIGH SCHOOL GOTWAN,0,29,49,0,0,78,0.0,0.3718,0.6282,0.0,0.0,0.5021,0.5329,Stable,Class 10,100.0,Highly Concentrated
MIRZAPUR,MARIHAN,9691101104,"GOVT. HIGH SCHOOL, RAIKARA",0,26,27,0,0,53,0.0,0.4906,0.5094,0.0,0.0,0.5156,0.5002,Stable,Class 10,100.0,Highly Concentrated
MIRZAPUR,MARIHAN,9691106903,GOVT. U.M.V. BELAHARA,0,88,79,0,0,167,0.0,0.5269,0.4731,0.0,0.0,0.5204,0.5015,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,MARIHAN,9691101904,GOVT. U.M.V. RAJAUHAN,0,86,71,0,0,157,0.0,0.5478,0.4522,0.0,0.0,0.5056,0.5046,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,NAGAR,9691409809,GOVT. HIGH SCHOOL BHARUHANA,0,85,80,0,0,165,0.0,0.5151,0.4848,0.0,0.0,0.5059,0.5005,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,NAGAR,9691407303,GOVT. HIGH SCHOOL DULLAHPUR,0,33,37,0,0,70,0.0,0.4714,0.5286,0.0,0.0,0.5766,0.5016,Becoming More Balanced,Class 10,100.0,Highly Concentrated
MIRZAPUR,NAGAR,9691406706,GOVT. HIGH SCHOOL JIGNAUREE,0,62,48,0,0,110,0.0,0.5636,0.4364,0.0,0.0,0.5257,0.5081,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,NAGAR,9691408507,GOVT. HIGH SCHOOL MAHUARI KALA,0,46,30,0,0,76,0.0,0.6053,0.3947,0.0,0.0,0.5782,0.5222,Becoming More Balanced,Class 9,100.0,Highly Concentrated
MIRZAPUR,NAGAR,9691410604,GOVT. HIGH SCHOOL SHAHPUR,0,64,61,0,0,125,0.0,0.512,0.488,0.0,0.0,0.5163,0.5003,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,NAGAR,9691405703,"GOVT. HIGH SCHOOL, INDI, VEERSHAHPUR",0,107,81,0,0,188,0.0,0.5691,0.4308,0.0,0.0,0.5178,0.5096,Stable,Class 9,100.0,Highly Concentrated
MIRZAPUR,NAGAR PALIKA,9691300207,G.G.I.C.VINDHYACHAL,74,71,91,31,70,337,0.2196,0.2107,0.27,0.092,0.2077,0.2793,0.2171,Becoming More Balanced,Class 10,49.0,Perfectly Balanced
MIRZAPUR,NAGAR PALIKA,9691304906,GOVERNMENT INTER COLLEGE,37,110,105,120,203,575,0.0643,0.1913,0.1826,0.2087,0.353,0.234,0.2423,Stable,Class 12,56.2,Balanced
MIRZAPUR,NAGAR PALIKA,9691301008,SW. KASHIRAM RAJKIYA BALIKA I.C.,55,76,62,64,87,344,0.1599,0.2209,0.1802,0.186,0.2529,0.2143,0.2054,Stable,Class 12,47.4,Perfectly Balanced
