District,Block,School_ID,School_Name,SegA_2223,SegB_2223,SegA_2526,SegB_2526,SegA_Growth_pct,SegB_Growth_pct,Ratio_2223,Ratio_2324,Ratio_2425,Ratio_2526,Ratio_Trend,Segment_Tag
BULANDSHAHR,GULAOTI,9111003704,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE JAINPUR,136,156,105,205,-22.79,31.41,114.7,171.0,157.1,195.2,Improving,Sr Secondary Only
BULANDSHAHR,GULAOTI,9111000704,RAJKIYA UMV SAINTHA,49,0,113,0,130.61,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
BULANDSHAHR,JAHAGIRABAD,9111206006,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE KOTHARA KURAINA,55,35,118,60,114.55,71.43,63.6,127.4,78.2,50.8,Declining,Both Growing
BULANDSHAHR,JAHAGIRABAD,9111201504,RAJKIYA HIGH SCH DHAKROLI,51,0,70,0,37.25,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
BULANDSHAHR,JAHAGIRABAD,9111200903,RAJKIYA HIGH SCH KOTHERA,25,0,44,0,76.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
BULANDSHAHR,KHURJA,9111101003,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE AHIRAULI,18,0,90,70,400.0,,0.0,76.2,71.7,77.8,Improving,Both Declining
BULANDSHAHR,KHURJA,9111105304,RAJKIYA UMV NAGLA ROOMI,56,0,72,0,28.57,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
BULANDSHAHR,LAKHAWATI,9110901904,RAJKIYA UMV RAJGARHI,53,0,64,0,20.75,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
BULANDSHAHR,PAHASU,9111405903,GOVT. GIRLS INTER COLLEGE PAHASU,126,85,114,100,-9.52,17.65,67.5,84.3,111.8,87.7,Improving,Sr Secondary Only
BULANDSHAHR,PAHASU,9111400503,GOVT. HIGHER SEC. SCH,63,0,107,0,69.84,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
BULANDSHAHR,PAHASU,9111402903,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE RASOOLGARH,37,13,164,78,343.24,500.0,35.1,44.6,48.3,47.6,Improving,Both Growing
BULANDSHAHR,PAHASU,9111409604,RAJKIYA HIGH SCHOOL ALLI MUBARAK PUR,21,0,25,0,19.05,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
BULANDSHAHR,SHIKARPUR,9110200115,G.G.I.C.,164,115,137,84,-16.46,-26.96,70.1,76.8,66.0,61.3,Declining,Both Declining
BULANDSHAHR,SHIKARPUR,9110201603,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE JAKHAITA,22,16,41,53,86.36,231.25,72.7,133.3,161.3,129.3,Improving,Both Growing
BULANDSHAHR,SHIKARPUR,9110204003,RAJKIYA HIGH SCHOOL,22,0,57,0,159.09,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
BULANDSHAHR,SIKANDRABAD,9111500107,GOVT. GIRLS INTER COLLEGE,26,29,53,37,103.85,27.59,111.5,64.1,58.7,69.8,Declining,Both Growing
BULANDSHAHR,SIKANDRABAD,9111511303,RAJKIYA UMV NAI BASTI,57,0,85,0,49.12,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
BULANDSHAHR,SYNA,9110601106,RAJKIYA UMV MAKADI,25,0,51,0,104.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
BULANDSHAHR,UCHAGAON,9110500504,GOVT HS FAREEDA BANGAR,33,0,62,0,87.88,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
BULANDSHAHR,UCHAGAON,9110507203,PT DEENDAYAL UPADHYAY GOVT MODEL INTER COLLEGE TIMARPUR,68,66,118,90,73.53,36.36,97.1,157.9,112.0,76.3,Declining,Both Growing
BULANDSHAHR,UCHAGAON,9110505517,RAJKIYA HIGH SCHOOL,23,0,22,0,-4.35,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,BARAHANI,9660700806,G.G.I.C SAIYADRAJA,437,242,599,372,37.07,53.72,55.4,48.7,55.4,62.1,Improving,Both Growing
CHANDAULI,BARAHANI,9660705803,GHS DAITHA,58,0,52,0,-10.34,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,BARAHANI,9660701103,GHS KANDAWA,22,0,49,0,122.73,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,BARAHANI,9660703804,GHS KHAJARA,19,0,46,0,142.11,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,BARAHANI,9660701402,GHS NOORI,35,0,52,0,48.57,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,CHAHANIYA,9660302802,GHS KURAHANA,51,0,83,0,62.75,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,CHAKIYA,9660211804,ADITYA NARAYAN GOVT. I.C. CHAKIYA,1562,1301,1649,1729,5.57,32.9,83.3,95.8,114.0,104.9,Improving,Both Growing
CHANDAULI,CHAKIYA,9660211203,GHS BITHAWAL KALA,59,0,135,0,128.81,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,CHAKIYA,9660206803,GHS GARALA,86,0,72,0,-16.28,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,CHAKIYA,9660203305,GHS GAYGHAT,31,0,44,0,41.94,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,CHANDAULI,9660107602,GHS KHURUHUJA,76,0,140,0,84.21,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,CHANDAULI,9660105404,GHS KONIYA,35,0,80,0,128.57,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,CHANDAULI,9660117401,GHS PAITUA,52,0,75,0,44.23,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,CHANDAULI,9660109602,GHS TRIBHUVANPUR,79,0,117,0,48.1,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,NAUGARH,9660901102,GHS DEWARI KALA,64,0,50,0,-21.88,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,NAUGARH,9660902003,GHS GOLABAD,186,0,125,0,-32.8,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,NAUGARH,9660900802,GHS JAMASOT,55,0,59,0,7.27,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,NAUGARH,9660900503,GHS LAUWARI KALA,48,0,44,0,-8.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,NAUGARH,9660904504,GHS SONWAR,92,0,128,0,39.13,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,NAUGARH,9660902603,GHS UDITPUR SURRA,52,0,102,0,96.15,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,NAUGARH,9660907306,GOVT. INTER COLLEGE NAUGARH,693,787,524,629,-24.39,-20.08,113.6,114.4,146.7,120.0,Improving,Both Declining
CHANDAULI,SAKALDIHA,9660409305,GOVT. G.I.C. DIGHAWAT,87,64,98,88,12.64,37.5,73.6,55.0,65.8,89.8,Improving,Both Growing
CHANDAULI,SHAHABGANJ,9660606603,GHS BANARASIYA,139,0,164,0,17.99,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,SHAHABGANJ,9660607202,GHS KAUDIHAR,48,0,59,0,22.92,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,SHAHABGANJ,9660602903,GHS KHAKHADA,51,0,40,0,-21.57,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHANDAULI,SHAHABGANJ,9660608003,GHS MUSAKHAND,143,0,118,0,-17.48,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,CHITRAKOOT,9410104506,G.I.C. GHURETANPUR,368,122,416,207,13.04,69.67,33.2,47.9,59.4,49.8,Improving,Both Growing
CHITRAKOOT,CHITRAKOOT,9410105809,GOVT. HIGH SCHOOL BHARATKOOP,138,0,146,0,5.8,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,CHITRAKOOT,9410106908,GOVT. HIGH SCHOOL RAULI KALYANPUR,137,0,128,0,-6.57,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,CHITRAKOOT,9410103404,GOVT. HIGH SCHOOL SEMARIYA CHARANDASI,97,0,79,0,-18.56,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,CHITRAKOOT,9410109503,GOVT. HIGH SCHOOL SHIVRAMPUR,143,0,105,0,-26.57,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,CHITRAKOOT (URBAN),9410600186,G.G.I.C. KARWI,323,208,324,242,0.31,16.35,64.4,91.1,90.5,74.7,Improving,Both Growing
CHITRAKOOT,MANIKPUR,9410507201,G.G.I.C. MANIKPUR,187,101,164,88,-12.3,-12.87,54.0,65.1,76.9,53.7,Declining,Both Declining
CHITRAKOOT,MANIKPUR,9410504607,GOVT. HIGH SCHOOL BADI MADAIYAN,103,0,82,0,-20.39,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,MANIKPUR,9410504704,GOVT. HIGH SCHOOL DADARI MAFI,59,0,80,0,35.59,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,MANIKPUR,9410506109,GOVT. HIGH SCHOOL ELHA,19,0,35,0,84.21,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,MANIKPUR,9410500910,GOVT. HIGH SCHOOL ETAWA DUDAILA,122,0,77,0,-36.89,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,MANIKPUR,9410500113,PT DEEN DAYAL UPADHYAY GOVT MODEL I C UNCHADEEH CHITRAKOOT,215,93,202,98,-6.05,5.38,43.3,81.9,71.9,48.5,Improving,Sr Secondary Only
CHITRAKOOT,MAU,9410304106,G.I.C. BARGARH,662,447,629,448,-4.98,0.22,67.5,75.0,82.1,71.2,Improving,Sr Secondary Only
CHITRAKOOT,MAU,9410304009,GOVT. HIGH SCHOOL BIYAWAL,123,0,119,0,-3.25,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,MAU,9410300503,GOVT. HIGH SCHOOL MANDAUR,116,0,147,0,26.72,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,MAU,9410304803,GOVT. HIGH SCHOOL MURKA,71,0,53,0,-25.35,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,MAU,9410302604,GOVT. HIGH SCHOOL TIKARA,60,0,97,0,61.67,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,MAU,9410305004,PT DEEN DAYAL UPADHYAY GOVT MODEL I C HARDI KALA CHITRAKOOT,102,48,134,86,31.37,79.17,47.1,61.7,69.9,64.2,Improving,Both Growing
CHITRAKOOT,PAHADI,9410207501,GOVT. HIGH SCHOOL ASHOH,138,0,112,29,-18.84,,0.0,0.0,0.0,25.9,Improving,Senior Collapse
CHITRAKOOT,PAHADI,9410200304,GOVT. HIGH SCHOOL CHANDI,104,0,169,0,62.5,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,PAHADI,9410205101,GOVT. HIGH SCHOOL GAUHANI,51,0,52,0,1.96,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,PAHADI,9410203801,GOVT. HIGH SCHOOL MAMSI BUJURGA,74,0,63,0,-14.86,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,PAHADI,9410202505,GOVT. HIGH SCHOOL MIRJAPUR,81,0,90,0,11.11,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,PAHADI,9410206505,GOVT. HIGH SCHOOL NONAR,41,0,66,0,60.98,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,PAHADI,9410202404,GOVT. HIGH SCHOOL SURSEN,100,0,105,0,5.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,PAHADI,9410205407,RAJKIYA KANYA UCHCHATAR MADHYAMIK VIDYALYA GANEEWA CHITRAKOOT,32,0,50,0,56.25,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,PAHADI,9410202022,SAMAJWADI ABHINAV VIDYALAYA SARDHUWA,77,0,113,0,46.75,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
CHITRAKOOT,RAM NAGAR,9410403909,G.G.I.C. RAJAPUR,448,225,358,298,-20.09,32.44,50.2,65.3,81.0,83.2,Improving,Sr Secondary Only
CHITRAKOOT,RAM NAGAR,9410401803,GOVT. HIGH SCHOOL SIRAWAL,144,0,126,0,-12.5,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,BARAHAJ,9601701602,R.U.M.V. BADKA GAON,75,0,123,0,64.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,BARAHAJ,9601703905,RAJKIY U.M.V.LABAKANI GANGA,119,0,73,0,-38.66,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,BARAHAJ,9601704611,RAJKIYA UMV PAINA,57,0,59,0,3.51,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,BHATNI,9600803917,RAJIYA U.M.V.BHARHE CHAURA,29,0,22,0,-24.14,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,DEORIA NAGAR KSHETRA,9601502902,GOVERMENT INTER COLLEGE DEORIA,984,658,1103,1007,12.09,53.04,66.9,64.0,79.3,91.3,Improving,Both Growing
DEORIA,DEORIA NAGAR KSHETRA,9601502903,KASTUEBA RAJKIY GIRLS INTER COLLEGE DEORIA,584,593,453,561,-22.43,-5.4,101.5,115.0,115.2,123.8,Improving,Both Declining
DEORIA,DESAHI DEORIA,9601802206,PT DEEN DAYAL UPADHYAY I C TILA TALI DESAHI DEORIA DEORIA,24,25,102,150,325.0,500.0,104.2,102.3,148.4,147.1,Improving,Both Growing
DEORIA,GAURI BAZAR,9600108705,G.G.H.S. SCHOOL INDUPUR,113,131,92,115,-18.58,-12.21,115.9,104.6,163.6,125.0,Improving,Both Declining
DEORIA,GAURI BAZAR,9600102903,RAJKIY U.M.V.BAGAPAR,23,0,53,0,130.43,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,GAURI BAZAR,9600109103,RAJKIY U.M.V.SAVANA  LAXMAN,102,0,80,0,-21.57,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,LAR,9601404204,RAJKIY U.M.V.KUNDAULI,24,0,23,0,-4.17,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,PATTHRDEVA,9600503905,GOVT.H.S.SCHOOL MALGHOT BIRAICHA,37,0,22,0,-40.54,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,PATTHRDEVA,9600503804,R .UMV RAMPUR MAHUARI,114,0,47,0,-58.77,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,RUDRAPUR,9600706504,RAJKIY U.M.V.SILHATA,33,0,51,0,54.55,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,RUDRAPUR,9600701103,RAJKIYA U.M.V.GONAH SURTPURA,13,0,11,0,-15.38,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,RUDRAPUR,9600700903,RAJKIYA U.M.V.NAKAEL,95,0,92,0,-3.16,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
DEORIA,SALIMPUR,9600405612,GOVT. G. INTER COLLEGE,6,8,10,1,66.67,-87.5,133.3,200.0,66.7,10.0,Declining,Senior Collapse
ETAH,ALIGANJ,9170111309,CHAMPADEVI G.G.I.C. RAJA KA RAMPUR,293,190,264,194,-9.9,2.11,64.8,72.4,77.5,73.5,Improving,Sr Secondary Only
ETAH,ALIGANJ,9170102704,GOVERNMENT HIGH SCHOOL M.NAGAR BAJHERA,37,0,49,0,32.43,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAH,ALIGANJ,9170102705,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE M NAGAR BAJHERA ETAH,19,10,50,25,163.16,150.0,52.6,11.1,31.8,50.0,Declining,Both Growing
ETAH,AWAGARH,9170306407,GOVERNMENT HSS KUSAWA,80,0,50,0,-37.5,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAH,AWAGARH,9170307510,"GOVT. HIGH SCHOOL, KUSET",29,0,51,0,75.86,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAH,AWAGARH,9170305106,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE ISAULI ETAH,140,34,159,82,13.57,141.18,24.3,40.0,52.4,51.6,Improving,Both Growing
ETAH,ETAH (URBAN),9171602102,GOV. GIRLS INTER COLEEGE ETAH,437,465,265,326,-39.36,-29.89,106.4,126.2,137.0,123.0,Improving,Both Declining
ETAH,ETAH (URBAN),9171602303,GOV. INTER COLLEGE ETAH,191,242,152,221,-20.42,-8.68,126.7,177.7,129.0,145.4,Improving,Both Declining
ETAH,JAITHARA,9170504504,GOVERNMENT HIGH SCHOOL LALPUR JAHANGIRABAD,30,0,22,0,-26.67,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAH,JAITHARA,9170509104,GOVT INTER COLLEGE AMRATPUR RAGHUPUR JAITHRA,35,0,135,49,285.71,,0.0,0.0,32.7,36.3,Improving,Both Declining
ETAH,JAITHARA,9170503009,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE MUIUDDINPUR ETAH,60,3,42,45,-30.0,1400.0,5.0,41.0,76.3,107.1,Improving,Sr Secondary Only
ETAH,JALESAR,9170605204,GOVERNMENT HIGHSCHOOL MAHANMAI,106,0,81,0,-23.58,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAH,JALESAR (URBAN),9171801702,RAJKIYA BALIKA INTER COLLAGE,468,350,373,317,-20.3,-9.43,74.8,96.0,94.4,85.0,Improving,Both Declining
ETAH,MARHARA,9170807903,GOVT H.S NAGLA MANDHATI (SARNU),47,0,53,0,12.77,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAH,MARHARA,9170806803,GOVT H.S.V ALAMPUR,67,0,60,0,-10.45,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAH,NIDHAULI KALAN,9170906602,G.G.I. COLLEGE BAKALPUR,118,78,110,108,-6.78,38.46,66.1,58.6,66.2,98.2,Improving,Sr Secondary Only
ETAH,NIDHAULI KALAN,9170908304,GOVERNMENT GIRLS INTER COLLEGE RAM NAGAR,63,16,41,30,-34.92,87.5,25.4,41.8,112.1,73.2,Improving,Sr Secondary Only
ETAH,NIDHAULI KALAN,9170900504,GOVERNMENT HSS ADHAPURA,37,0,52,0,40.54,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAH,NIDHAULI KALAN,9170907404,GOVERNMENT HSS SHAH BAJPUR,25,0,51,0,104.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAH,NIDHAULI KALAN,9170907704,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE GAHARANA ETAH,121,18,121,115,0.0,538.89,14.9,90.4,113.6,95.0,Improving,Sr Secondary Only
ETAH,SAKEET,9171203106,"GOVT. HIGH SCHOOL, RIJOR",60,0,66,0,10.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAH,SAKEET,9171207019,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE MALAWAN ETAH,88,11,106,51,20.45,363.64,12.5,45.8,80.7,48.1,Improving,Both Growing
ETAH,SHEETAL PUR,9171314101,GOV.GIRLS INTER COLLEGE,59,32,81,41,37.29,28.12,54.2,34.3,34.4,50.6,Declining,Both Growing
ETAH,SHEETAL PUR,9171313404,GOVERNMENT HIGH SCHOOL KASON NIJAMPUR,76,0,73,0,-3.95,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAH,SHEETAL PUR,9171300114,PANDIT DEEN DAYAL UPADHYAY GOVT MODEL INTER COLLEGE JIRSIMI ETAH,209,85,243,171,16.27,101.18,40.7,60.5,78.7,70.4,Improving,Both Growing
ETAWAH,BARHPURA,9310500108,GOVT GIRLS INTER COLLEGE UDDI,188,154,138,149,-26.6,-3.25,81.9,105.5,100.0,108.0,Improving,Both Declining
ETAWAH,BHARTHANA,9310702406,GOVT UMV SAMASPURA ETAWA,95,0,101,0,6.32,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAWAH,CHAKARNAGAR,9310800118,GOVT HIGH SCHOOL KANDESI DHAR,31,0,52,0,67.74,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAWAH,CHAKARNAGAR,9310800130,GOVT UMV IMLIA,57,0,60,0,5.26,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAWAH,CHAKARNAGAR,9310800120,GOVT UPS JAUNANI,63,0,53,0,-15.87,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAWAH,CHAKARNAGAR,9310805804,GOVT.  INTER COLLEGE SINDAUS,105,49,110,61,4.76,24.49,46.7,62.4,81.6,55.5,Improving,Both Growing
ETAWAH,CHAKARNAGAR,9310800116,GOVT. GIRLS INTER COLLEGE CHAKARNAGAR,149,160,159,144,6.71,-10.0,107.4,130.6,98.7,90.6,Declining,Secondary Only
ETAWAH,CHAKARNAGAR,9310804607,GOVT. HIGHER SECONDARY SCHOOL,102,155,160,128,56.86,-17.42,152.0,177.5,107.4,80.0,Declining,Secondary Only
ETAWAH,ETAWAH NAGAR CHETRA,9310903242,GOVT INTER COLLEGE ETAWAH,660,821,375,609,-43.18,-25.82,124.4,138.7,164.5,162.4,Improving,Both Declining
ETAWAH,ETAWAH NAGAR CHETRA,9310907904,GOVT. GIRLS INTER COLLEGE,882,760,674,773,-23.58,1.71,86.2,82.0,99.6,114.7,Improving,Sr Secondary Only
ETAWAH,JASWANT NAGAR,9310410922,GOVT GIRLS INTER COLLEGE JASWANT NAGAR,262,227,249,271,-4.96,19.38,86.6,95.1,148.7,108.8,Improving,Sr Secondary Only
ETAWAH,JASWANT NAGAR,9310410923,GOVT INTER COLLEGE DHARWAR ETAWAH,74,44,63,40,-14.86,-9.09,59.5,132.5,116.7,63.5,Improving,Both Declining
ETAWAH,JASWANT NAGAR,9310410925,GOVT UPS BAUTH,55,0,65,0,18.18,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAWAH,JASWANT NAGAR,9310410926,GOVT UPS BIBAMAU,50,0,71,0,42.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAWAH,JASWANT NAGAR,9310401104,RAJIKIYA UCCATAR MADIMIK VIDHALYA  JASWANTNAGAR ,22,0,36,0,63.64,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAWAH,MAHEWA,9310201706,GOVT UMV LUDHIYANI,179,0,167,0,-6.7,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAWAH,SAIFAI,9310601706,AMITAB BACHCHAN GOVT. INTER COLLEGE SAIFAI,53,93,38,98,-28.3,5.38,175.5,147.4,195.8,257.9,Improving,Sr Secondary Only
ETAWAH,SAIFAI,9310601722,GOVT GIRLS INTER COLLEGE SAIFAI,158,135,138,136,-12.66,0.74,85.4,78.1,85.8,98.6,Improving,Sr Secondary Only
ETAWAH,SAIFAI,9310601708,GOVT UPS HARCHANDERPUR,67,0,111,0,65.67,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAWAH,SAIFAI,9310601707,GOVT UPS NAGARIYA KUKPUR,48,0,59,0,22.92,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
ETAWAH,TAKHA,9310105506,GOVT. HIGHER SECONDARYSCHOOL,99,0,99,0,0.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
FAIZABAD,AMANIGANJ,9470103101,"GOVERNMENT BALIKA INTER COLLEGE, GAHNAG",30,15,57,43,90.0,186.67,50.0,62.1,125.8,75.4,Improving,Both Growing
FAIZABAD,AMANIGANJ,9470109407,GOVERNMENT HIGH SCHOOL MANUDEEH,128,0,90,0,-29.69,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
FAIZABAD,AMANIGANJ,9470103603,GOVT GIRLS HIGHER SECONDARY SCHOOL,26,0,43,0,65.38,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
FAIZABAD,AYODHYA TOWN AREA,9471502405,"GGIC, FAIZABAD",535,549,449,445,-16.07,-18.94,102.6,124.3,121.8,99.1,Declining,Both Declining
FAIZABAD,AYODHYA TOWN AREA,9471501703,"RAJKIYA INTER COLLEGE, FAIZABAD",348,411,280,276,-19.54,-32.85,118.1,137.7,137.1,98.6,Declining,Both Declining
FAIZABAD,AYODHYA TOWN AREA,9471300102,TULSI G.G.I.C. AYODHYA,315,164,252,120,-20.0,-26.83,52.1,43.8,42.7,47.6,Declining,Both Declining
FAIZABAD,BIKAPUR,9470200402,GOVERNMENT HIGH SCHOOL PURE NANDA TIWARI,67,0,84,0,25.37,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
FAIZABAD,BIKAPUR,9470205405,GOVT.GIRLS HIGHER SEC. SCHOOL,50,40,70,35,40.0,-12.5,80.0,57.6,54.2,50.0,Declining,Senior Dropout
FAIZABAD,MASAUDHA,9470401503,GGIC GAUHANIYA,236,177,164,141,-30.51,-20.34,75.0,72.8,91.1,86.0,Improving,Both Declining
FAIZABAD,MAWAI,9470609301,GOVERENMENT HIGHER SECONDARY SCHOOL,63,0,82,0,30.16,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
FAIZABAD,MAWAI,9470607608,GOVT INTER COLLEGE SUNBA MAWAI AYODHYA,51,0,194,78,280.39,,0.0,0.0,20.8,40.2,Improving,Both Declining
FAIZABAD,MAYA,9470711203,GOVERNMENT HIGH SCHOOL SCHOOL,21,0,28,0,33.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
FAIZABAD,MAYA,9470706504,"GOVERNMENT HIGHER SECONDARY SCHOOL, BENWA",48,0,101,0,110.42,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
FAIZABAD,MAYA,9470713301,"GOVERNMENT HIGHER SECONDARY SCHOOL, HARDI",32,0,47,0,46.88,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
FAIZABAD,MAYA,9471400204,RAJKIYA BALIKA INTER COLLEGE,84,31,38,36,-54.76,16.13,36.9,36.2,76.2,94.7,Improving,Sr Secondary Only
FAIZABAD,MILKIPUR,9471201503,GOVERNMENT  SECONDARY SCHOOL KAHUA,69,0,76,0,10.14,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
FAIZABAD,MILKIPUR,9471207202,GOVERNMENT SECONDARY SCHOOL GARHA,55,0,132,0,140.0,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
FAIZABAD,MILKIPUR,9471205909,GOVT INTER COLLEGE TAKSARA MILKIPUR AYODHYA,173,27,369,276,113.29,922.22,15.6,22.2,54.3,74.8,Improving,Both Growing
FAIZABAD,PURA,9470810609,GOVERNMENT HIGH SCHOOL BHADAULI,30,0,40,0,33.33,,0.0,0.0,0.0,0.0,Stable,Senior Collapse
FAIZABAD,RUDAULI,9472302403,GOVERNMENT GIRLS INTER COLLEGE,325,138,426,296,31.08,114.49,42.5,63.7,87.3,69.5,Improving,Both Growing
